"","movie_nm","score","reg_date","contents"
"1118","머니볼","10.0","2013.08.17","좋던데 진심으로 "
"1119","비스트","8.0","2013.08.17","이런 꾀죄죄한 영화가 이토록 아름다울수 있다니 영화란 예술의 한계는 어디쯤에 있을까 "
"1120","파퍼씨네 펭귄들","9.0","2013.08.17","오랜만에 짐캐리다운 영화 "
"1121","맨 프럼 어스","8.0","2013.08.17","내용은 신선한데 전개가 좀 지루 "
"1122","외계인전","6.0","2013.08.17","음 뭐라고 "
"1123","반창꼬","9.0","2013.08.17","한효주 이뻐ㅠㅠ "
"1124","감기","10.0","2013.08.17","잘 봤습니다전염병에 걸린 국민을 대하는 행정당국의 태도 강대국 등등 많은 것을 보게 해준 영화입니다 "
"1125","한","9.0","2013.08.17","소름끼치도록 사실적인 우리 사회의 극명한 양면 "
"1126","시대정신","10.0","2013.08.17","단언컨데 모든 나라의 모든 지배자들이 껄끄러워할만한 영화 "
"1127","러브 앤 프렌즈","1.0","2013.08.17","케이트 허드슨 왕팬인데 진짜 기분나쁜 영화임 이해불가 "
"1128","제8요일","10.0","2013.08.17","영화보다 기억에 남는 영화음악 "
"1129","프롬파리 위드러브","2.0","2013.08.17","테이큰은 뽀록이었던건가 "
"1130","설국열차","8.0","2013.08.17","음 재밌끼도 하군ㅋㅋ근데 뭔각 가 부족해 ㅋㅋㅋ "
"1131","사구","7.0","2013.08.17","불쌍한 린치 제작사들은 돈벌이에 눈이 멀어 예술가의 고혈을 빨아먹는다 만약 린치의 바램 그대로 영화가 만들어졌다면 어땠을까 "
"1132","그랜 토리노","10.0","2013.08.17","클린트이스트우드의 유언장과같은 영화라 그러던데뜨거운삶이 있는 영화 "
"1133","설국열차","8.0","2013.08.17","이 영화를 나 나름의 느낌으로 요약하자면 혁명의 역설이다 호불호가 갈릴 줄 알았지만 이렇게 폄하될 영화가 아니다 소통의 문제를 극복하고 원작을 이정도로 표현한 봉준호의 노력이 보인다 다만 영화적 완성도와 캐릭터의 디테일이 부족하다 뜬금없기도 하고 용두사미격이 단점이라면 단점이다 "
"1134","스토커","10.0","2013.08.17","미국간 박찬욱만드는건 박찬욱ㅋㅋ "
"1135","감기","9.0","2013.08.17","잘 봤습다배역이 모두 잘 설정 된 것에 박수를 "
"1136","월드워Z","9.0","2013.08.17","헐리웃판 좀비웰메이드 "
"1137","아이덴티티","10.0","2013.08.17","내안에 너는 누구냐 "
"1138","블루 벨벳","9.0","2013.08.17","바비 빈튼의 블루 벨벳을 이런식으로 사용할수 있다니 린치는 감성 자체가 일반인들과는 다른가보다 "
"1139","루스 체인지","10.0","2013.08.17","꼭봐야할 다큐영화 테러로 이세상이 얼마나 똥통인가를 보여준다 "
"1140","숨바꼭질","9.0","2013.08.17","진짜보는동안덜덜떨며봤습니다이거보면혼자서밤길못다닐겁니다 "
"1141","광해, 왕이 된 남자","8.0","2013.08.17","하이병헌 싫어하는데어쩔수없다잘하네 "
"1142","엘리펀트 맨","8.0","2013.08.17","린치의 경력 중 어떤 면에선 가장 놀라운 작품 이런 영화도 찍을 줄 알았어 "
"1143","컨저링","0.0","2013.08.17","이게 무서운거면 그냥 공포영화를 보지말길ㅋ 귀신영화인줄 알았는데 갑자기 엑소시스트로 바뀌네 ㅋㅋ 예고편의 손뼉 치는게 다다 ㅋㅋ 그거말고 진심 아무것도 없음 "
"1144","이레이저 헤드","8.0","2013.08.17","어두운 시대가 탄생시킨 기괴하고 어두운 영화 "
"1145","감기","8.0","2013.08.17","연가시와비슷하면서더재밋네요 "
"1146","멀홀랜드 드라이브","9.0","2013.08.17","고급스러운 컬트 데이비드 린치의 최고작이 아닐까 싶다 이해하려 하지 말라 그냥 체험해라 "
"1147","아이언맨 3","8.0","2013.08.17","이제 아이언맨이 액션이 아니라 드라마가 되는듯 "
"1148","퍼시픽 림","8.0","2013.08.17","ㅋㅋㅋ 재밌던데 "
"1149","로스트 하이웨이","6.0","2013.08.17","아직 채 완성되지도 않은 각본을 가지고 컬트적 감각으로만 밀어붙이려고 하니 졸작이라는 느낌밖엔 안온다 그리고 쓸데없이 야하다 "
"1150","위대한 개츠비","10.0","2013.08.17","위대한 영화 "
"1151","더 테러 라이브","7.0","2013.08.17","점은 아닌듯 "
"1152","은밀하게 위대하게","9.0","2013.08.17","재밌던데 "
"1153","블레이드 러너","10.0","2013.08.17","리들리 스콧의 최고작 그의 영화 중에서 이 작품이 제일 좋다 느와르적인 분위기가 일품인 디스토피아 SF "
"1154","브라질","10.0","2013.08.17","개인적인 생각으론 디스토피아 SF물 중 블레이드 러너와 쌍벽을 이룬다고 생각된다 그리고 생각보다 충격적인 암울한 결말 SF영화에서 이리도 지독한 사실성을 발견하게 될줄은 꿈에도 몰랐다 "
"1155","테르마이 로마이","7.0","2013.08.17","출발비디오여행보고 봐서 그런가 그다지 재밌진 "
"1156","설국열차","5.0","2013.08.17","딱 점 짜리지루한 몰입 "
"1157","12 몽키즈","9.0","2013.08.17","크리스 마르케의 방파제를 리메이크한 테리 길리엄의 디스토피아 SF 기괴하고 자유분방한 상상력이 만들어낸 수작 "
"1158","방파제","9.0","2013.08.17","별다른 특수효과 필요없이도 미남미녀배우들 없이도 고작 사진 몇장과 내레이션 몇마디로도 영화는 아름다워질수 있다 "
"1159","더 테러 라이브","8.0","2013.08.17","그냥그냥그냥그냥 "
"1160","숨바꼭질","9.0","2013.08.17","막판 좀 억지스러운것 빼곤 반전 좋고 스토리와 긴장감 쫄깃쫄깃 합니다ㅋ "
"1161","신세계","9.0","2013.08.17","재밌어 "
"1162","설국열차","9.0","2013.08.17","재밌다 "
"1163","감기","3.0","2013.08.17","소가 구제역에 걸려서 도살처분되듯 사람이 감기에 걸려서 살처분되는 기괴한 스토리와 과장되고역겨운 묘사 감독의 수준이 참 한심스러움 "
"1164","7광구","0.0","2013.08.17","하지원아 아무리 너가 의리가 중요해도 생각이있다면 이런감독과 극본가밑에서 일하지 않아야되는거아니니 "
"1165","감기","10.0","2013.08.17","재밌어요 ㅎ "
"1166","007 스카이폴","5.0","2013.08.17","지루함을 고급스러움으로 둔갑시킬수 있다고 생각했다면 정말 큰 오류가 아닐수 없다 헐렁하고 구멍뚫린 각본을 커버하기위해 열심히 추억을 팔아대는 안이한 연출만 있을뿐 새로운건 없다 "
"1167","7광구","0.0","2013.08.17","이 제작비로 이런영화밖에못만들다니 너무 한심하고 한탄스럽다 다섯살짜리아이가 발바닥으로 만들었어도 이것보단낮겠다 감독과 극본가는 한국영화 더이상 망신주지말고 영화계떠나라 "
"1168","숨바꼭질","7.0","2013.08.17","참 괜찮은 영화인데연기력도 괜찮고근데 후반부로 갈수록왜 스토리가 늘어지고 좀비도 아니고 왜 안죽어ㅠ 그래도 돈 아깝다는 생각은 안들어서 좋았어요 "
"1169","007 퀀텀오브솔러스","6.0","2013.08.17","너무 후지다 다니엘 크레이그만 있으면 카지노 로얄처럼 만들수 있을것 같았나 "
"1170","설국열차","7.0","2013.08.17","만약 봉감독의 첫영화였다면 점 줬을 듯 대중성과 작품성이 절묘하게 합치하는 지점을 잘 파악하던 봉감독은 욕심을 부린건지 변화를 시도한건지 재미없지도 않지만 재미있지도 않고 비유나 상징조차도 세상에 더 훌륭한 작품들이 없다면야 대단하지만 딱히 수준이 높지도 않은 결과 ㅠ 아쉽다 "
"1171","007 카지노 로얄","8.0","2013.08.17","마틴 캠벨의 중 최고작을 넘어 현대 중 가장 잘만들어진 작품 뉴페이스 다니엘 크레이그의 샤프함과 터프함도 마음에 든다 "
"1172","007 어나더데이","5.0","2013.08.17","타마호리의 연출은 싸구려다 북한이고 뉴라이트고 그런 얘기를 꺼낼 가치조차 없다 그런거 안들이대도 쓰레기니까 "
"1173","장고:분노의 추적자","10.0","2013.08.17","역시 타란티노다운 코드 "
"1174","감기","10.0","2013.08.17","재난 영화중 최고 갑이 될듯생각보다 스케일이 크네요 "
"1175","감기","0.0","2013.08.17","돈주기도 아깝다 "
"1176","설국열차","7.0","2013.08.17","보면 한국꺼 아닌 외국영화 같다는 느낌이 들긴하나 스토리나 감동면에선 그닥 도대채 감동과반전이 뭐가 있다는건지 댓글알바에 현혹되지 마세요반전 약해요 솔직히 언론플레이나 다른걸루 관객수 늘렸다는 생각 많이들게 하는 영화입니다 그래도 우리나라 영화가 세계화 되어가고 있구나하는 생각에 점은 줍니다 "
"1177","감기","10.0","2013.08.17","별드림 재밌슴 "
"1178","007 언리미티드","6.0","2013.08.17","겨우 겨우 힘겹게 킬링타임용은 된다 "
"1179","007 네버 다이","6.0","2013.08.17","그저 그래 약간 질린다 "
"1180","007 골든 아이","7.0","2013.08.17","현대의 감독들 중에서 가장 뛰어난 마틴 캠벨의 액션이 사실적이진 않지만 재미는 보장한다 "
"1181","숨바꼭질","0.0","2013.08.17","개쓰레기영화 진짜 헐크녀 장놘 개콘보다 더웃긴영화볼꺼면 이걸보시오 시발 보다 뿜었다 장르 코믹맞죠ㅋㅋ점수도 아깝다 "
"1182","007 살인 면허","7.0","2013.08.17","킬링타임용 티모시 달튼 생각보다 괜찮은데 왜 편밖에 못찍었을까 "
"1183","숨바꼭질","1.0","2013.08.17","후반부로 갈수록 코미디로 전락짜증나는 영화내 돈 돌리도ㅠㅠ "
"1184","007 리빙 데이라이트","7.0","2013.08.17","기나긴 터널을 지난 시리즈 티모시 달튼의 등장으로 다시 빛을 보다 "
"1185","007 뷰 투 어 킬","4.0","2013.08.17","로저 무어 보다 크리스토퍼 월켄이 더 매력적이었던 영화 월켄이 소싯적에는 미남이었구나 "
"1186","행복한 엠마, 행복한 돼지, 그리고 남자","9.0","2013.08.17","이 영화에선 사랑도 죽음도 좀 낯설다 그래서 더 몰입해서 봤다 "
"1187","007 옥토퍼시","5.0","2013.08.17","다시 본래의 모습으로 돌아온 로저 무어의 유치하기 짝이없다 "
"1188","007 포 유어 아이스 온리","6.0","2013.08.17","로저 무어가 나오는 중 그나마 괜찮다 "
"1189","감기","9.0","2013.08.17","좋았어요 "
"1190","007 문레이커","5.0","2013.08.17","도 우주로가고 영화도 우주로 가고 "
"1191","007 나를 사랑한 스파이","4.0","2013.08.17","로저 무어가 나오는 영화들은 거의 다 일회용이다 그 당시에는 재밌었을진 모르나 현대의 관객들에겐 다 추억속의 잔재일뿐 "
"1192","007 죽느냐 사느냐","5.0","2013.08.17","이때부터 시리즈를 보는것이 고역이었다 숀 코네리의 능청스러움 속의 프로페셔널이 사라지고 토나오게 느끼한 날바람둥이가 자리를 차지했으니 "
"1193","그리스 로마 신화 - 올림포스 가디언","10.0","2013.08.17","엄청 재밌고 여는노래도 좋다는 ㅋㅋ "
"1194","더 리더 : 책 읽어주는 남자","9.0","2013.08.17","보는 내내 가슴이 너무 답답해서 울고 싶었는데 울 수가 없었다 희망을 알아가는 도구였던 책이 결말에는 그 희망을 등지는 또 다른 도구가 될 때는 미칠 것 같았다 "
"1195","007 다이아몬드는 영원히","7.0","2013.08.17","물론 영화들은 거의 다 범작들이다 하지만 숀 코네리가 나오는 작품들은 아기자기한 재미가 있다 "
"1196","숨바꼭질","5.0","2013.08.17","좋은 소재였으나 스토리의 허술함은 어쩔수 없구나 "
"1197","007 여왕 폐하 대작전","7.0","2013.08.17","난 개인적으로 조지 라젠비의 제임스 본드도 마음에 들었다 하지만 숀 코네리의 그 능청스러운 매력이 없으니 허전하다 "
"1198","숨바꼭질","7.0","2013.08.17"," 본영화 그닥 "
"1199","007 두번 산다","5.0","2013.08.17","노골적으로 일본 시장을 노린듯한 졸작 첩보영화 특유의 서스펜스도 없고 당연히 재미도 없다 "
"1200","007 썬더볼 작전","8.0","2013.08.17","클래식 제임스 본드 무비중 최고작 "
"1201","007 골드핑거","6.0","2013.08.17","평론가들은 좋아하는데 난 왜 이리 촌스럽게만 느껴지는지 모르겠다 "
"1202","007 위기일발","8.0","2013.08.17","년대 영화임에도 불구하고 시종일관 아기자기한 서스펜스가 가득하고 내러티브가 깔끔하다 클래식 제임스 본드 영화중 번째로 재밌다 "
"1203","에픽:숲속의 전설","10.0","2013.08.17","세여 세남 여 세남아이들을 데리고 관람했는데 시종일관 깔깔 거리고 웃고 재미있어 하더라구요 중간 중간 전투 장면이 너무 멋지고 박진감이 넘쳐서 끝나고 나오는데 제일 큰 아이가 화살 쏘는 장면이 너무 멋있었다고 배경 화면도 너무 예쁘고 순수한 동화 같은 이야기 너무 좋았어요 "
"1204","디어 헌터","9.0","2013.08.17","해운대같은 쓰레기 영화는 평점이 많이 달리는데 디어헌터같은 명작은 개죽쑤네 아무리 옛영화지만 "
"1205","007 살인 번호","6.0","2013.08.17","제임스 본드의 시작 예상외로 은 후지게 출발했다 "
"1206","설국열차","9.0","2013.08.17","영화의 소재 주제 모두 훌륭했다 후반부 주인공이 겪게 되는 혼란 또한 예상치 못한 내용이라 좋았다 크리스 에반스는 주인공답게 뛰어난 연기를 선보였고 틸다 스윈튼은 너무 귀여웠다 생각보다 송강호나 고아성의 비중이 커서 좋긴 했는데 뭔가 전체적으로 듬성듬성한 느낌이 맥락이 닿지 않은 듯한 부분이ㅠㅠ "
"1207","감기","0.0","2013.08.17","절대 보지 마십시요전 장혁 수애 다 좋아해서 보았지만 이건 아닙니다지루하고 내용도 없고 이건 아닙니다 "
"1208","본 레거시","2.0","2013.08.17","매력없는 제레미 레너와 연출력의 부재로 잉태된 망작 캐리비안의 해적과 똑같은 노선을 걷다 "
"1209","설국열차","10.0","2013.08.17","위대한 영화다 단 생각하기 싫어하는 사람은 보지말것 "
"1210","일대종사","9.0","2013.08.17","이영화는 액션이라고 생각하면 안된다영춘권의 일대기와 한여자를 사모하고 잊으며 기억하는 뒤는 돌아보지 않는 영화다 "
"1211","숨바꼭질","5.0","2013.08.17","배우들 연기는 최곤데 허무한 반전과 동시에 말도 안되는 스토리였어요첨엔 섬뜩 긴장감 최고였는데 반전과 동시에 밀려오는 허무함아무리 생각해두 고급 아파트에서 가능한 일인가 하는 생각과 경찰은 뭐하는거지 신고할 시간이그렇게 없나여자 혼자서 가능한가 배우의 연기력이 아깝네요시나리오가 쉣임 "
"1212","설국열차","7.0","2013.08.17","한국영화아닌것같아요 봉준호감독의 도전에 박수를드립니다 약간 헝거게임 같은방식이네여 "
"1213","본 얼티메이텀","8.0","2013.08.17","멋지게 시작해서 멋지게 마무리된 본 시리즈 만족 또 만족 "
"1214","본 슈프리머시","9.0","2013.08.17","편에 이어 편도 여지없이 재밌다 과 같은 흥미위주의 스파이 영화와는 차별화된 매력을 가진 본 시리즈 "
"1215","은밀하게 위대하게","5.0","2013.08.17","김복남 살인사건의 전말을 찍은 감독이라는 데서 너무 놀랐다 "
"1216","본 아이덴티티","8.0","2013.08.17","자신의 과거를 추적하는 한 남자 닳고닳은 클리셰처럼 보일진 몰라도 이 영화에선 그것이 가장 큰 매력으로 작용한다 단지 숨기는 방법만으로 관객들의 시선을 끄는 덕 리만의 연출은 굉장히 흥미롭다 "
"1217","설국열차","10.0","2013.08.17","잘만든 영화치고 평점이 점이라니 말이 안된다 "
"1218","설국열차","10.0","2013.08.17","생각할 수 있는 영화여서 좋았어요 "
"1219","감기","6.0","2013.08.17","심장떨려 못볼 것 같았는데ㅜㅜㅜ 결국 봣어요 피터지는소리나 총쏘는 소리는 제가 제일 듣기 싫어하는 소리ㅠㅠㅠ 좋은데 별로 추천하고 싶지는 않네여 "
"1220","설국열차","6.0","2013.08.17","막판 그 전쟁통에 꼬맹이는 어디서 그렇게 참한 털코트를 챙겨 입고 나올 수 있었을까 "
"1221","더 테러 라이브","9.0","2013.08.17","잘 봤음 "
"1222","숨바꼭질","8.0","2013.08.17","긴장감 넘치는 쵝오 "
"1223","설국열차","9.0","2013.08.17","숨죽이며 보았습니다 재밌어요 "
"1224","설국열차","10.0","2013.08.17","재미있다 안보면 후회 "
"1225","감기","10.0","2013.08.17","와대단합니다정말 재밌게봤어요제가 본 영화 중 제일인듯 "
"1226","은밀하게 위대하게","10.0","2013.08.17","재밌긴 한데 마지막에 그 명 다죽으니까 별로 재미없었지만 그래도 저 이거 광팬이라 좋아요 "
"1227","광해, 왕이 된 남자","0.0","2013.08.17","영화보는 내내 데이브가 떠올라서 점 "
"1228","숨바꼭질","9.0","2013.08.17","괜찮았음 긴장되고 무서움 전문가들이보면 이상한가본데 지극히 일반적인 난 재미있었음 "
"1229","달맞이꽃","4.0","2013.08.17","당신의 첫 빨간 주전자는 왠지 아늑하군 "
"1230","소림사","1.0","2013.08.17","왜 지금 소림사는 불타지 못할까 "
"1231","도쿄 메리골드","1.0","2013.08.17","결국 네가 기대는 것은 차분한 우연 뒤 작은 도약 "
"1232","더 퀸","3.0","2013.08.17","여기서 혹은 거기서 당신을 바라볼 의아함으로부터 "
"1233","하프 넬슨","5.0","2013.08.17","내가 찾던 일상적인 루저들이 여기 있는 그대로그리고 나 "
"1234","왈츠를 추는 사람들","2.0","2013.08.17","두 개의 죽음이 그들을 바르고 검은 터널로 인도하리니 "
"1235","더 테러 라이브","5.0","2013.08.17","다신 댓글보고 영화 안본다 "
"1236","숨","5.0","2013.08.17","빈집에서 사계를 탈출 수용소에서 관객을 조롱하다 "
"1237","뜨거운 것이 좋아","7.0","2013.08.17","세상에 완벽한 것은 없지 딱 그만큼일지라도 "
"1238","인간 합격","3.0","2013.08.17","친절하지 못한 가족의 검은 미래로 흩어지기 "
"1239","겟 카터","3.0","2013.08.17","악인은 물 속으로수장하도록 "
"1240","헤드윅","4.0","2013.08.17","발가벗고 좁은 골목으로 걸어감그것은 퀴어록 "
"1241","뜨거운 포옹","1.0","2013.08.17","거대한 출연료의 스튜디오식 사랑퐁당퐁당 "
"1242","아오이 유우의 편지","1.0","2013.08.17","파도에 우유를 섞으면 짠맛이 날까아무래도 "
"1243","설국열차","9.0","2013.08.17","아무래도 사람들이 이영화를 보는걸 두려워하는 세력들이 있는듯하다 그렇지않고서야 아무리 기대보다 실망했다한들 무지막지하게 점이하의 평점을 주는 사람들은 도대체 무엇인가 어떤 세력에의한 알바들인가 대체 나도 점을 주고싶지만 양심상 송강호연기에 약간 실망해서 점준다 "
"1244","동경의 황혼","4.0","2013.08.17","글쎄 당신에게는 이런 가족 비극사는 어울리지 않아 "
"1245","충격의 복도","8.0","2013.08.17","그 거리에서 만나는 B급 영화의 모든 것 "
"1246","장거리 주자의 고독","3.0","2013.08.17","그들이 이론이 된 후에도 방독면을 만들게 될까 "
"1247","간첩","10.0","2013.08.17","평점이 왜이래북을찬양하고 정권비난해야 점수높냐 "
"1248","간첩","10.0","2013.08.17","평점이 왜이래북을찬양하고 정권비난해야 점수높냐 "
"1249","돌아온 외팔이","1.0","2013.08.17","오호 제법 전략가로서의 위치까지 "
"1250","신 외팔이","1.0","2013.08.17","일상생활 속에서 숨겨진 무공을 찾아라 "
"1251","42번가","2.0","2013.08.17","그 불경기를 구한 그녀들의 하얀 다리에 혹하다 "
"1252","이른 봄","5.0","2013.08.17","여전히 기차는 오고 가고 그들은 시골에서 안정된다 "
"1253","골렘","1.0","2013.08.17","착하고 어린 소녀만 있으면 다 해결되는건가 "
"1254","절멸의 천사","8.0","2013.08.17","불켜진 영화관 밖으로 쉽게 나갈 수 있는 권력에게 조롱을 "
"1255","나인 라이브즈","1.0","2013.08.17","알지 서로의 삶은 이어질 뿐 관계맺지 못하는 거 "
"1256","숨바꼭질","7.0","2013.08.17","개연성 부족과 늘어지는 전개를 연기력으로 만회했지만 깜짝 놀래키기만 할 뿐 스릴은 없었다 "
"1257","동경이야기","9.0","2013.08.17","이제 나는 당신이 만든 언덕배기에 몇번 발을 내디뎌도 좋다 "
"1258","페이퍼 문","2.0","2013.08.17","그나저나 이 두 부녀 지금은 어디서 무얼하시나 "
"1259","미스테리어스 스킨","3.0","2013.08.17","그 둘이 지독한 신비스런 피부를 벗고 나올 수 있을까 "
"1260","신기루","3.0","2013.08.17","세 명의 아버지 중 소년이 쏜 것은 위선의 희망 "
"1261","황혼의 사무라이","1.0","2013.08.17","무사 계급이 없어지는 시기의 사무라이 생활사 "
"1262","스쿠프","4.0","2013.08.17","이제야 알았어 당신의 수다가 행복이었다는 걸 "
"1263","감기","10.0","2013.08.17","구조대원에게 월급 인상을 "
"1264","바벨","3.0","2013.08.17","고향에서 미국으로 다시 세계로 나가는 당신의 순환은 정당하지만 편안하지 못하네 "
"1265","그랜드 호텔","1.0","2013.08.17","그랜드하게 치장되기만 한 연기가 아쉽군 "
"1266","철인 (죽음의 다섯 손가락)","1.0","2013.08.17","원조 마빡이 아저씨 김기주님을 감히 뵈옵니다 "
"1267","변방삼협","1.0","2013.08.17","좀 더 진한 변방의 향기가 묻어나지 못했다 "
"1268","쌍협","1.0","2013.08.17","스케일이 제법 크고 초중기 그들의 매력이 여전하네 "
"1269","더 테러 라이브","7.0","2013.08.17","긴장감넘치고 재밌어요하지만 아버지의억울함때문에 죄없는사람들에게테러하는건 안돼ㅜㅜ너무불쌍했음 자기목숨까지버려가면서 "
"1270","크리미널","1.0","2013.08.17","반전이 너무 앙증맞고 귀여운 거 아닌가 "
"1271","아버지의 깃발","4.0","2013.08.17","마지막 장면에 담긴 고인들에 대한 예의에 박수를 "
"1272","료마의 처, 그녀의 두번째 남편과 정부","1.0","2013.08.17","청승맞은 애정희극을 만드는 데 용마까지 굳이 필요했을까 "
"1273","점원들 2","4.0","2013.08.17","년만에 다시 문은 연 편의점에 그동안 너무 익숙해져버렸구려 "
"1274","미 위다웃 유","1.0","2013.08.17","두 여성의 우정이란 개울로 푹 빠져봅시당 "
"1275","수학여행","2.0","2013.08.17","한번이라도 그들이 같이 우산을 나누어 쓰는 것을 볼 수 있다면 "
"1276","드림걸즈","2.0","2013.08.17","그들이 그렇게 노래를 잘 했었구나 "
"1277","나쵸 리브레","1.0","2013.08.17","전작의 순진 무구 굴직함이 그저 표식으로만 남았구려 "
"1278","은교","6.0","2013.08.17","이게 소설이냐 이상문학상을 받은 그리고 표절 질투 ㅋㅋㅋㅋㅋ 나 참 한 번도 안 읽은 하이틴로멘스 같네요 사랑을 어찌 작가가 껍데기에 한정 지울 수가 있나태어나 세뇌당한 체로 그대로 있잖아 작가라면 뛰어 넘어야 하는데 번데기에서 나비가 되어야 하는데 그대로 번데기네 "
"1279","대정전의 밤에","1.0","2013.08.17","트리거 이펙트의 정반대편 또는 화해의 촛불전야제 "
"1280","나는 섹스중독자","4.0","2013.08.17","니가 어떻게 에서 전향되는 데 나름 얼마나 골때렸는가 "
"1281","프린세사스","2.0","2013.08.17","그녀가 자신의 손전화를 떠날 수 있는날을 위해서 "
"1282","살인 전화","3.0","2013.08.17","잘못 걸려온 전화에는 반전 따위는 없다네 "
"1283","4일간의 기적","1.0","2013.08.17","등대특수효과 넣으려고 년간 기다린 영화구만 "
"1284","은밀하게 위대하게","9.0","2013.08.17","진짜 평점 낮게 나왔네 뻔한 스토리긴 하지만 재미도 있고 감동도 있고 괜찮은데 갠적으로 손현주가 제일 멋있는 듯 "
"1285","감기","10.0","2013.08.17","최고 "
"1286","감기","9.0","2013.08.17","긴박함과 긴장감을 놓을 수 없고 울나라의 상황을 깊이 생각하게 만드는 영화 청문회를 보면서 더욱 슬퍼지는 영화로군 "
"1287","감기","1.0","2013.08.17","이 돈으로 이 배우들을 데려가 이런 스토리로 이런 영화를 만들디니 정말 보는내내 안습입니다 어떻게 이런영화를보고 감동이라고하는 사람들 정말 한국영화관객수준 의심스러울만큼 안타깝습니다 와 영화 진짜 어떻게 이렇게 어이없을수가 중간에 정말 더이상보게 힘들어 나오고싶었어요 "
"1288","컴플라이언스","7.0","2013.08.17","초반엔 앞이 보이지 않은 상황에 무섭고 서투르지만 중반에 이르러 대응의 방식을 터득하고 종반에 이으러 마침내 인간이라는 존재는 조악해진다 어떻게 한 번도 의심을 안 하냐고 우린 이미 보이스 피싱이라는 범죄에 대해 너무 많은 경험을 해 봤기 때문에 상황이 답답하지만 동시에 첫 경험의 감각이 무뎌지는 것이다 "
"1289","더 테러 라이브","8.0","2013.08.17","재미있네요 "
"1290","감기","9.0","2013.08.17","연가시보다 더 스케일이 크고반전이 너무 재밌었어요 "
"1291","더 테러 라이브","2.0","2013.08.17","전체적으로 다크한 영화로 하정우의 긴장감 넘치는 연기력은 괜찮았음 "
"1292","혐오스런 마츠코의 일생","6.0","2013.08.17","사랑받고 싶어하는 한 여자의 일생을 비참한 현실을 만화틱하게 표현했지만보고난 포인트인생이 막장으로 더 꼬여가기전에 누구도 아닌 나자신은 내가 구원해야지 다른사람에게 기대하지 말자는 거다ㅅ "
"1293","숨바꼭질","1.0","2013.08.17","돈도 아깝고 시간도 아까움 간만에 영화보고 짜증이 났음 "
"1294","더 테러 라이브","10.0","2013.08.17","하정우믿고 본영화역쉬 하정우 감정연기최고 "
"1295","놈이 온다","10.0","2013.08.17","놈이온다 짱재밌네요 화이팅 "
"1296","숨바꼭질","9.0","2013.08.17","나까지 포함해서 명친구들과 봤는데요명은 차라리 다른걸볼껄하던데전 기대안하고 간지라 넘잼나게봤어요역시 손스타님 멋쪄여♥♥ "
"1297","크루즈 패밀리","10.0","2013.08.17","아빠의 사랑을 느낄 수 있어서 감동하고도 감동ㅎㅎㅎ "
"1298","은밀하게 위대하게","3.0","2013.08.17","열받아서로그인 냥 주고티비서보는데 정말 쓰래기다이런영화에 관객이얼마참 희안한일일세내돈돌리도 "
"1299","일구사이","4.0","2013.08.17","전쟁영화는 절대 아니고양념 정도 기근 피난 영화라고나 할까 "
"1300","지옥의 영웅들","4.0","2013.08.17"," 이 잔혹한 전쟁 동화를 편히 받으시기를 "
"1301","일요일은 참으세요","3.0","2013.08.17","당신들이 깨뜨린 유리잔들에 경의를 "
"1302","키스 키스 뱅 뱅","2.0","2013.08.17","너희들 속을 다 알아라고 말하기엔 너무한 뻔돌이들 "
"1303","바닷가 마을 콕테벨","2.0","2013.08.17","소년 구도자로서의 성장기 길 영화에서그냥 멈춘다 "
"1304","노이 알비노이","3.0","2013.08.17","북유럽의 창백함이 노이의 파르라니 대머리위로 "
"1305","밴드 웨곤","5.0","2013.08.17","연기 노래 이야기 다 버리고 이 평등한 사교춤의 세계로 "
"1306","밴드 웨곤","5.0","2013.08.17","연기 노래 이야기 다 버리고 이 평등한 사교춤의 세계로 "
"1307","학이 난다","4.0","2013.08.17","년대 소련 영화의 향취만을 기대하시라 "
"1308","피아골","1.0","2013.08.17","이 비루한 반공영화조차 그 시대에는 엄한 충격이었을테지 "
"1309","아메리칸 건","2.0","2013.08.17","엘리편트가 다녀간 뒷얘기 극복될 수 없는 그들의 일상 "
"1310","미스 리틀 선샤인","4.0","2013.08.17","낙오자 가족들의 짧은 여행의 끝에는 엿먹어가 있더라 "
"1311","눈먼 짐승","4.0","2013.08.17","사지절단의 미학은 이렇게 오랜 것이었군 "
"1312","호빠 티켓","5.0","2013.08.17","좋아했던배였는데 안나오네여 "
"1313","마더 조안 오브 디 앤젤스","2.0","2013.08.17","어느 변방 사제의 내밀한 채찍질 "
"1314","살인마 가족 2","2.0","2013.08.17","곳곳에 실린 음악과 공포 전문 배우들이 주는 흥겨움에 박수를 "
"1315","놈이 온다","10.0","2013.08.17","독도영화 기대해볼게요 ㅎㅎ "
"1316","화이트 마사이","1.0","2013.08.17","문화 관광지 영화에서 조금 벗어난 것에 축하를 "
"1317","오차즈케의 맛","5.0","2013.08.17","부재만이 회복을 가져올 수 있다는 건 보수적인데 "
"1318","초여름","3.0","2013.08.17","두 사물인물의 배치로 전후 일본의 안정을 엿보려는가 "
"1319","만춘","5.0","2013.08.17","완전히 자리잡은 오즈님의 참다운 시작 "
"1320","바람 속의 암탉","3.0","2013.08.17","깡통은 운명을 거스를 수 없지만 인간은 비틀거리며 오르네 "
