"","movie_nm","score","reg_date","contents"
"36","토르 : 다크 월드","10.0","2013.11.02","진짜 유머센스도 짱이고 배우들도 짱이고 내용도 뻔하게느껴질수도 있지만 술술 잘 흘러가서 진짜 재미잇게 봣어용 "
"37","그래비티","9.0","2013.11.02","예고편이 시놉시스의 전부이면서도 인간의 고독 좌절 외로움 절망 그리고 배려 자상함 안도 희망 극복 유머 모든 인생사를 다 보여주는 장대한 에피소드 "
"38","소원","10.0","2013.11.02","조두순왜 사형아닌데조두순 곧 출소라던데 곳 조두순이랑 같이 숨쉬고살아야되잖아근데 영화 마지막 부분이 왠지모르게 슬프고 짠했다나도 모르게 눈물흘렸고조두순 니 왜살아ㅡㅡ "
"39","노브레싱","1.0","2013.11.02","기대하고 봤는데 이건 머 년대식 유머인가요 유치하고 스토리나 캐릭터도 빈약하고 실망입니다 "
"40","공범","10.0","2013.11.02","좀 짧은 러닝타임이아쉽다소재는 진짜 대작인데 배우들 열연이 대단했다 "
"41","과속스캔들","9.0","2013.11.02","b급유머가 너무많다 웃고즐기기에 제격인영화 ㅎㅎ "
"42","관상","9.0","2013.11.02","잼셨어요이종석불쌍해ㅠㅠ "
"43","폭풍의 언덕","10.0","2013.11.02","걸작 "
"44","캡틴 필립스","10.0","2013.11.02","미국 영화라서 돈이 아깝지 않네 "
"45","토르 : 다크 월드","9.0","2013.11.02","교훈영화도 아니고 오락영화로선 거의 백점중간중간 웃음코드 좋고토르 그리고 넘 멋짐ㅜㅜ 첨 딱 나오는데 두근두근이 아줌마가 미쳤나보오마블 캐릭중 젤멋짐 "
"46","밤의 여왕","7.0","2013.11.02","soso "
"47","롤러코스터","8.0","2013.11.02","평점이안좋길래기대안했는데나에겐맞는듯 "
"48","디스커넥트","7.0","2013.11.02","잔잔한 내용이지만 메시지가 확실하고 감정전달도 괜찮아서 지루하지 않음 "
"49","박수건달","10.0","2013.11.02","마지막장면남자인나완전 울었음번방의선물 못지않겠 슬펐음 "
"50","씬 레드 라인","8.0","2013.11.02","수퍼스타 총출동이군 독백으로 징징거리는 분량이 너무 많아서 좀 짜증남 그 시절 전쟁영화 트렌드가 그랬으니 뭐 "
"51","챔프","10.0","2013.11.02","너무감동적ㅠㅠ "
"52","잭 더 자이언트 킬러","6.0","2013.11.02","애들이랑 보면 좋겠네 "
"53","그래비티","7.0","2013.11.02","우주선 안에서 여자 혼자 너무 떠들어 짜증 났음 무슨 말이 그리 많은지 ㅎㅎ "
"54","토르 : 다크 월드","8.0","2013.11.02","뻔하지만 그래도 재밌게봤네아무생각안하고 그냥 푹빠져봐따스트레스훅날라감 ㅎㅎ "
"55","토르 : 다크 월드","10.0","2013.11.02","good "
"56","소년은 울지 않는다","10.0","2013.11.02","재밌고 실화라는게 안타까움 "
"57","노브레싱","3.0","2013.11.02","사전조사 없이 생각나는대로 막 쓴 인소같은 스토리 몇몇 배우는 코미디 콩트 하는 것 처럼 연기함 총체적 난국 "
"58","소시대 : 청목시대","10.0","2013.11.02","좋음 "
"59","오블리비언","8.0","2013.11.02","결말이 맘에 들지는 않았지만 꽤 잘만든 SF다 "
"60","덴버","9.0","2013.11.02","아주 진한 여운이 남는 수작앤디가르시아가 가장 매력적일때다 그나저나 이 영화를 파일로 소장하고 싶은데나한테 얼렵게 구한 비디오테이프밖에 없다능 ㅠㅠ "
"61","심야의 FM","8.0","2013.11.02","몰입도 쩔고 재밌다 근데 뭔가 아쉬운 느낌 "
"62","응징자","7.0","2013.11.02","한번쯤은 생각해볼만한 영화 씁쓸한 결말에 함께 쓸쓸해지는 그런 영화 우리사회의 어두운 현실이 느껴지는 뭐 그런 영화였습니다 "
"63","롤러코스터","1.0","2013.11.02","도대체 뭘 말하고 싶은지 모르겠어요 아무리 장르가 코미디라도 뭔가 요약 가능한 내용이어야 한다고 생각하는데 이 영화는 전혀 그렇지 못한듯해요 종교 연예부 기자 스캔들 항공사고 뭐 이런소재를 풍자하고 싶었던건지 그리고 항공사고 자체를 너무 가볍게 다룬것 같아서 보기 좀 그랬습니다 "
"64","브로큰 서클","9.0","2013.11.02","긴 여운이 남는 영화좀 더 많은 관객이 봐야 하는데 좋은 영화는 개봉관이 적다 "
"65","토르 : 다크 월드","7.0","2013.11.02","요 근래에는 내용 없이 비주얼 중심으로만 영화가 나오는 듯하네요비주얼도 그래비티 수준이 안되고내용은 캡틴 팰리스 같은 수준도 안되고I MAX D로 본 덕분에이만큼 "
"66","토르 : 다크 월드","10.0","2013.11.02","대박재미있었습니다회사동료명이랑같이봤는데한명빼고 다반응좋았습니다특히나 저는완전재미나게봤습니다강추 "
"67","그래비티","10.0","2013.11.02","인생 최고의 영화 D로 봤는데 나올때 돈이 하나도 안 아깝더라 군더더기 없는 영화 "
"68","천공의 눈","6.0","2013.11.02","감시자들의 눈이 아닌 제자의 눈을 통해 보는느낌 긴장감은 사라지고 영화는 흘러간다 "
"69","슬레이어","10.0","2013.11.02","뱀파이어 영화의 걸작 뱀파이어 B무비의 매력과 서부극과 로드 무비 느낌 까지 실어냈다 존 카펜터는 창조자 "
"70","응징자","10.0","2013.11.02","너무너무 잘봣어용역시 기대에 져버리지않고연기 너무 잘하시던걸요다음 작품도 기대할께요주배우님 사랑합니다 뽀에버♥ "
"71","트랜스포머 3","1.0","2013.11.02","아무리 시간이 남아도 내가 이영활 왜 봤을까 "
"72","그래비티","10.0","2013.11.02","공기가 있어야만 존재할 수 있는것들이 전혀 없는 암흑의 우주 그 공간에 덩그러니 남았을때 비로소 생존 본능이 일깨워지는 외로운 우리의 자화상 "
"73","불청객","9.0","2013.11.02","심형래 말구 이분 작품이 헐리웃으로 갔어야함 그럼 대박났을건데 "
"74","한나를 위한 소나타","9.0","2013.11.02","오늘 보고 왔는데 기대 이상으로 좋은 영화였습니다마지막 몇 분 간 감정을 극으로 몰아가는 장면에선 눈시울이 붉어지더군요근데 라리사와 아브라샤는 엄연히 부모가 다른데 왜 남매라고 줄거리에 나와 있는지 모르겠네요 "
"75","그래비티","10.0","2013.11.02","분이 분 같았던 영화 아름다운 영상 "
"76","화이 : 괴물을 삼킨 아이","10.0","2013.11.02","영화감독에 대한 기대라고 할까 혹시나 실망감이 조금이라도 들면 어쩌나 했는데정말 대단하다고밖엔특히나 드라마에 나올법한 용역깡패 캐스팅에 미스캐스팅아닌가했는데 너무나 전율느끼게 만든 형사와 기싸움씬은 정말이지 인상깊었다 쿠엔틴꺼 만큼 아니 그토록 외국감독에게만 기대했던것들을 보여준 영화 "
"77","그래비티","10.0","2013.11.02","두번의 관람 "
"78","애프터 어스","1.0","2013.11.02","최근 년간 본 영화중 최악 앞뒤가 맞지 않는 스토리하며 낯간지러운 장면들 끝까지 본 관객들에게서 분노가 솟아나게 만드는 최악의 영화 "
"79","포르노 시대극 망팔무사도","7.0","2013.11.02","아편에서 깨어나기 위해 자신의 발등을 칼로 찍어가며 혈투를 벌이는 라스트씬이 압권이군 "
"80","컨테이젼","10.0","2013.11.02"," "
"81","밤의 여왕","9.0","2013.11.02","체감은 점 정도지만 오랜만에 웃었던 한국영화라 오버점수를 줍니다 "
"82","포화속으로","6.0","2013.11.02","이영화 여성평점이 높은이유는 남자인 내가봐도 드라마틱한 요소와 인물캐릭터 잘만들었다하지만 남자가봤을때 갓 입대한 학도병 명이 군인들과 대등하게 싸운다는게 좀 억지스러웠고 마지막 전투신 진짜 말도안됬다 그게 말이나되나 "
"83","감기","2.0","2013.11.02","Outbreak 복사판이더만요표절 안걸리는지 "
"84","라스트 사무라이","10.0","2013.11.02","정말재밌었던영화였는데여기평점은별로내요 "
"85","그래비티","10.0","2013.11.02","좋은영화 다른 배경 전개 게다가 단 두명이 이렇게 훌륭한 작품을 만들다니 감독의 재치에 눈이 호강했음 "
"86","폴 다이어리","10.0","2013.11.02","유럽 영화는 역시 감성풍부하네요 멋찌네요 "
"87","퍼시픽 림","9.0","2013.11.02","트렌스포머보다 단계 업된 영화임 "
"88","토르 : 다크 월드","9.0","2013.11.02","재밌었어요 ㅎㅎ 엄마랑 어린 남동생이랑 셋이서 봤는데 다들 재밌어했네요 ㅎㅎ 엔딩 크리딧 두개니 꼭 보시길 "
"89","퀵 앤 데드","8.0","2013.11.02","화려한 캐스팅 만큼 볼만한 서부극 "
"90","여름의 폭풍","6.0","2013.11.02","세월이 흘렀나 지금 다시 보면 공감은 가지않는 이탈리아 대서사 막장 드라마 "
"91","캡틴 필립스","7.0","2013.11.02","실화면 다냐 병신같아서 소말리아 해적에게 납치된 거잖아 진작에 다 쏴죽이지 왜 질질 끄는지 이해가 안된다 "
"92","헝거게임 : 판엠의 불꽃","6.0","2013.11.02","게임생존의 처절함과 각각의 대결구도 긴장감은 없고 감상에젖고 어울리지않는 로맨스만들고 사랑의 배틀로얄을 만들었네 "
"93","월드워Z","9.0","2013.11.02","우리의 전쟁은 이제 시작이다브래드 핏 "
"94","페이머스 파이브: 키린섬의 비밀","8.0","2013.11.02","애들이 신낫네요 재밌게 봣데요 "
"95","애꾸라 불린 여자","6.0","2013.11.02","킬링타임용으로 적절하군 "
"96","아이언 스카이","6.0","2013.11.02","연령이 어리거나 역사 지식 배경이 없고 정치적인 견해가 없고 지능 미달인자에게는 그다지 추천은 안함 "
"97","장고:분노의 추적자","7.0","2013.11.02","정통 서부극의 화끈한 데뷔 킬빌같은 분위기라 생각했는데 역시 디카프리오는 배우가 맞나보다 등장하는 순간 스크린이 꽉 차는 느낌이 난다 심하게 비현실적인 총격씬과 긴 러닝타임만 제외한다면 유쾌하고 잔인한 영화 "
"98","더 파크랜드","3.0","2013.11.02","케네디 암살의 실체를 밝히는 영화가 아닌 암살후의 며칠동안의 주변의 상황을 보여주는 영화올리버 스톤의 JFK 를 한번 더 보는게 나을듯 함 "
"99","꼭두각시","1.0","2013.11.02","ㅋㅋㅋ 각본부터 연출 연기 진짜 영화와는 전혀 관계없는 내가 만들어도 이것보단 잘 만들겠다 감독의 의도는 아마도 이런게 진짜 코미디가 될수 있으리라 생각했을지도 "
"100","토르 : 다크 월드","9.0","2013.11.02","재밌었다토르은 보지않았지만 어벤져스보고 엄청반했어서 이번에 봤다전개가 느려서 지루할지도 하지만 다 필요한 장면이기때문에 중간중간 웃기기도했고 돈주고 아깝지 않앗다D로 봤음 더 좋았을걸ㅜ "
"101","오블리비언","8.0","2013.11.02","생각없이 우리에게 처해진 상황을 받아들이기만 한다면 나는 내가 아니다 나는 누구인가에 대한 철학적인 메세지 며칠이 지나도 머릿속에 남는 영화는 오랫만인것같다 "
"102","코니 앤드 칼라","8.0","2013.11.02"," "
"103","밤의 여왕","6.0","2013.11.02","중반까지는 재미있었는데 후반부로 가면갈수록 별로임마무리 최악 "
"104","사랑에 빠진 것처럼","8.0","2013.11.02","대학생 콜걸 중졸의 남친 그리고 그들 사이에 끼어버린 전직 노교수 일본을 배경으로 감독은 이란 사람 이방인이 바라본 사랑에 대한 묘한 이야기라는 생각이 드네요 압바스 키아로스타미의 묘한 도전은 계속 될 듯 "
"105","빅","9.0","2013.11.02","처음으로 영화평을 남겨본다 어렸을때보고 시간날때 가끔보는 정말 좋아하는 영화다 특히 초반부에 어른이 되어서 엄마와 대면하는 장면 죠쉬가 사장눈에 띄어서 승승장구하는 장면이 좋다 수쟌을 집에 초대해서 놀다가 잠만 자는 장면도 좋았다 후반부에서 수쟌이랑 관계가 좀 심각해지고하면서 좀 별로지만 뭐 "
"106","토르 : 다크 월드","7.0","2013.11.02","망치만큼이나 빠른 전개와 적당한 규모의 전투씬들이 흥미를 충분히 이끌 만 합니다 거기다 유머러스한 상황이 양념처럼 들어있는 것도 마음에 드네요 다만 로맨스적인 요소를 빠른 전개에 집어넣으려다 보니 어색해 보이는 단점과 역시 급빠른 적들의 몰락이 가진 구조적 취약점은 감수해야 겠네요 "
"107","토르 : 다크 월드","6.0","2013.11.02","점은 영화관련종사자들이 준거 같구요 점 줄라했는데 일산cgv아이맥스에서 봤는데 만족못했어요 어떻게 글자만 고스트현상이 생길까요 하여튼 기분나빠서 점줍니다 "
"108","밤의 여왕","8.0","2013.11.02","그래도 이정도면 "
"109","토르 : 다크 월드","10.0","2013.11.02","코미디도 있어 재미있었고 마지막 장면이 감명깊었다 "
"110","서유기 : 선리기연","10.0","2013.11.02","웃기고 슬프고 따듯하고최고의 히트는 삼장이 노래부를때가 온니 유 "
"111","10대 드라마 퀸의 고백","0.0","2013.11.02"," "
"112","와이키키 브라더스","10.0","2013.11.02","오래된 영화임에도 문득문득 생각나는 영화 좋은 영화 "
"113","노브레싱","10.0","2013.11.02","진짜 서인국이 일케 연기 잘할줄 몰랐네 "
"114","언러브드","0.0","2013.11.02"," "
"115","포비든 킹덤 : 전설의 마스터를 찾아서","5.0","2013.11.02","마지막에 유역비 등장할 때의 후광 말고는 기억이 하나도 안 난다 예성의 재능을 그 따위로 낭비하다니 ㅡㅡ "
"116","노브레싱","9.0","2013.11.02","꽤 볼만한거 같다 짱짱 정말 보길 잘한듯 "
"117","노브레싱","10.0","2013.11.02","이 요물들 누나 맘을 일케 들어다 놨다 들었다 놨다 "
"118","노브레싱","10.0","2013.11.02","소녀들에게 완전 선물같은 영화네요 "
"119","넘버 3","9.0","2013.11.02","지금은 한국 대표배우가 된 한석규최민식송강호이때부터 이미 조짐이 보였다 "
"120","토르 : 다크 월드","10.0","2013.11.02","재미짐 ㅋ 오락영화는 역시 마블 "
"121","토르 : 다크 월드","10.0","2013.11.02","재미짐 ㅋ 오락영화는 역시 마블 "
"122","롤러코스터","7.0","2013.11.02","잼있네요 대사도 재미나고 킬링타임용 이야기 흐름이 매끄럽지 못하고 두서가 읍는게 흠 "
"123","집행자","1.0","2013.11.02","영화계는 좌익이 지배하고 있음을 선언하는 기념비적인 영화그런데 앞으로 고상한 좌익이 만든 영화만 보고 싶다그냥 평범하게 사형을 집행해도 사람의 마음이 찡해오는데왜 이 영화에서는 일어날 수 없는 예외만 생기고 또 생기는가뽕짝에 뽕짝을 더 더하여 기가 막힌 뽕짝이 아닌 류 뽕짝으로 만든 졸작 "
"124","디어 존","5.0","2013.11.02","설득력없는시나리오때문에남주넘멋있고여주넘사랑스러운데다묻혀버렸다ㅠㅠ사랑하는사람이있는데동정심으로결혼하는여자가과연있을까도와주려면결혼이아닌다른방법으로도도와줄수있는방법은많은데난여자지만빡친다 "
"125","그래비티","9.0","2013.11.02","아름답고 장엄하다 "
"126","노브레싱","10.0","2013.11.02","와진짜보는내내빵빵터지다가눈호강하다가그냥잼있는여행내가이종석팬이라서가아닌바나보이스등의내친구도엄청나게만족한영화♡ "
"127","광해, 왕이 된 남자","9.0","2013.11.02","영화의 내용은 좋았지만 다만 아쉬운점이있다 "
"128","러브레터","7.0","2013.11.02","처음 시작하는 장면이 너무 마음에 든다 그 분위기를 끝까지 이어갔으면 참 좋았을텐데 아쉽다 가면 갈수록 집중력이 떨어지고 조금 지루한면이 있었음처음 시작 장면만 계속 머리속에서 맴돈다 "
"129","하이재킹","6.0","2013.11.02","초반부터 엔딩까지 결말에 대한 궁금증이 유지되는군 "
"130","롤러코스터","5.0","2013.11.02","의욕이 많이 앞서간 것 같아요 장면장면 캐릭터에 많은 욕심을 부려서 좀 과해진 부분이 있었어요 승무원 조종사 캐릭터가 웃음을 주기에 좀영화는 영화일 뿐이겠지만 최근에 아시아나 비행기 사고때 우리나라 조종사들이 미국넘들한테 운전못한다고 최근 까지 비웃음 사고 있는데 배우들 캐릭터가 왜 이런지 "
"131","토르 : 다크 월드","0.0","2013.11.02","돈아까웠다 "
"132","낮술","10.0","2013.11.02","몇번째 보는지 모르겠다 담담하고 자연스러운 연출이라 몇번봐도 질리지가 않네굳 "
"133","롤러코스터","6.0","2013.11.02","난 재밌게 봤는데 평점이 영 아니군요 호불호가 갈릴수 있는 영화같아요 하정우의 가능성을 보았습니다 다음 작품 기대해 봅니다 "
"134","언어의 정원","6.0","2013.11.02","주인공이 열아홉 여선생은 살정도면 대충 감정적인 센스로는 맞아떨어질것같은데나이 차이를 너무 크게 했어일본이라 그런가ㅡㅡ 그림은 좋은데 내용은 별로 "
"135","토르 : 다크 월드","8.0","2013.11.02","토르역시 믿고 볼만 합니다 편보다 덜 지루하고 재밌어요 "
"136","수퍼맨 리턴즈","9.0","2013.11.02","스릴있는 액션과 훌룡한 그래픽 슈퍼맨 다웠다 "
"137","캡틴 필립스","8.0","2013.11.02","폐쇄된 공간에서 자아내는 현실감 있는 긴장이 대단했다 톰행크스를 비롯한 연기자들의 열연도 굿 "
"138","포제션 : 악령의 상자","7.0","2013.11.02","그나마 아역 배우들이 영화를 살렸다 "
"139","맨 오브 스틸","5.0","2013.11.02","역대 최악의 슈퍼맨 슈퍼맨은 슈퍼맨 다워야 다시봐도 뭔가 어색한 슈퍼맨 "
"140","수퍼","8.0","2013.11.02","터질듯 말듯한 소시민들의 내적 분노가 광기로 폭발한다통쾌하면서 안타깝다 "
"141","노브레싱","10.0","2013.11.02","서인국을 위한 영화 웃을때 울때 그 연기가 얼마나 감동적이고 생생하던지 보는 내내 박태환 선수가 생각 나더이다 "
"142","월드워Z","6.0","2013.11.02","탑배우 브래드 피트가 나오는 레지던트 이블 업그레이드판 태생부터 CG에 의존한 블록버스터급 액션물이므로 로메로 좀비영화의 고어나 워킹데드같은 드라마는 기대하지 않는게 정신 건상상 이롭다 "
"143","킥 애스 2: 겁 없는 녀석들","7.0","2013.11.02","킥애스 편은 명작이였다 명작을이 B급 액션코미디 킬링타임용 영화가 되었다 그럼에도 불구하고 편이 기다려진다 "
"144","킥 애스 : 영웅의 탄생","10.0","2013.11.02","매튜본 특유의 세련된 연출과 유머 그리고 액션과 시대를 풍자하는 슈퍼히어로 블랙코미디 정말 재밌다 "
"145","롤러코스터","7.0","2013.11.02","이건 별 기대를 안하고 봐야됨 정경호보다 승무원들이 좀 살렸다 "
"146","서유항마편","9.0","2013.11.02","웃긴영화라 생각하고 보면 실망할 것이고 서유기의 내용을 알고 보면 재미있을듯 합니다중국에선 서유기가 드라마로도 많이 나오잖아요영화 시리즈로 나왔다고 보면되요 "
"147","토르 : 다크 월드","10.0","2013.11.02","아 로키 너무 멋있어 로키에게 반했어 영화도 재밌어요 "
"148","벤허","0.0","2013.11.02","지루해서 못봄 "
"149","더 셀","10.0","2013.11.02","오래전에 보았었는데 두번세번 보아도 재미있다소재도 특이하고 신비롭지만 그에 걸맞는 영상미 또한 굉장히 인상깊었던 영화이다영화를 많이 보지만 개인적으로 손에 꼽는 수작이다 "
"150","공범","9.0","2013.11.02","손예진씨 연기 짱 김갑수씨 연기도 짱 "
"151","퍼시픽 림","10.0","2013.11.02","끝내주는 그래픽 "
"152","공범","10.0","2013.11.02","손예진 김갑수씨의 연기가 영화에 몰입하게 만드네요 "
"153","스타트렉 다크니스","9.0","2013.11.02","다른분들 평점대로 전편보다는 낫네요악역으로 나온분 강렬하고 멋있네요 "
"154","롤러코스터","2.0","2013.11.02","아 현실성 "
"155","공정사회","8.0","2013.11.02","마지막부분 너무 징그러웠어요현실성은 없지만 후련한 복수로 관객의 마음은 뻥 뚫어주심 "
"156","노브레싱","1.0","2013.11.02","헛웃음만 나오게 하는 삼류영화 그나마 서인국씨의 열연으로 점 드립니다 박정철씨의 어색한 쌍꺼풀과 이종석씨의 아슬아슬한 콧대 때문에 그나마도 몰입이 힘들더군요 영화 보고 돈 아깝다는 생각 정말 오랫만에 해 봤네요 "
"157","세븐 빌로우","3.0","2013.11.02","저 인간들은 일기예보도 안 보고 놀러당기나 "
"158","불량남녀","9.0","2013.11.02","재밌다 믿고보는 임창정표 로맨틱코미디 엄지원 언니 연기도 쩌네요 "
"159","황혼에서 새벽까지","3.0","2013.11.02","시간때우기용 많이 유치함 좀비 좋아하는 개독이 만든 영화인듯 군데군데 오글거림 "
"160","제로 다크 서티","8.0","2013.11.02","무시무시 하구만 바로 쏴버리네 "
"161","만월","6.0","2013.11.02","남성의 임신을 소재로한 특이한 영화였다매춘 이라는 것 돈으로 쾌락을 산다는 것 事後에 발생할 수 있는 여성만이 가지고 있는 임신의 공포를 남성에게도 느끼게 해 줌으로써 그것 에 대해 다시 한 번 생각해 볼 수 있었다 "
"162","밤의 여왕","6.0","2013.11.02","집에서 편하게 보기엔 좋은듯 "
"163","밤의 여왕","1.0","2013.11.02","배우 아깝다 시간 아깝고 돈 아깝고 평점은 너무 후하다c바 "
"164","노브레싱","10.0","2013.11.02","요거진짜재밋러며재미없을까걱정안해도됌진짜재밌엉며짱짱우상이땜시기절합니다정말재밋음ㅋㅋ "
"165","설국열차","0.0","2013.11.02","바퀴홍어박멸 ← 이런 악플다는 놈이 호평한 영화니까 무조건 점 "
"166","응징자","10.0","2013.11.02","나름 잼있다 "
"167","레드: 더 레전드","9.0","2013.11.02","재미있다이병헌잘헌다ㅋㅋㅋㅋㅋㅋ "
"168","토르 : 다크 월드","3.0","2013.11.02","편보단 낫다 그래도 뻔함은 어쩔수 없다 "
"169","롤러코스터","0.0","2013.11.02","하정우씨 팬이지만 진짜 연기만 하세요도대체 영화가 뭘 말하고자 하는지 몰겠네요이런 연출에 대본으로 한국영화가 욕먹는거예요정말 영화관에서 봤음 돈이랑 시간이 아까워 욕나올뻔 했네요 "
"170","콜드 라잇 오브 데이","10.0","2013.11.02"," "
"171","그래비티","0.0","2013.11.02","다음평점절대 신뢰할 수 없음헐리웃영화의 컴퓨터 그래픽 기술 자랑할려고 만든 영화임차라리 우주 다큐를 보는게 훨씬 재미있을듯 "
"172","토르 : 다크 월드","6.0","2013.11.02","팝콘 그리고 콜라와 잘 어울리는 영화 재밌어요 "
"173","짓","6.0","2013.11.02","이 영화는 좀 조금 볼만한영화다 "
"174","바람","10.0","2013.11.02","정우 최고다 "
"175","노브레싱","9.0","2013.11.02","오빠들 너무 멋져요 내용도 훈훈하고 볼만 하던데요 서인국님의 첫영화 다음 영화도 기대되요 "
"176","롤러코스터","1.0","2013.11.02","하정우 연기만 했으면 하네요진심으로요ㅋ "
"177","싸이코","10.0","2013.11.02","보면서 빠져 들게하는 마약같은 서스펜스 현재의 스릴러 영화를 능가하는 반전과 공포감 "
"178","바람","9.0","2013.11.02","마지막에 보면서 질질짲던 영화 "
