"","movie_nm","score","reg_date","contents"
"31","P.S 아이러브유","10.0","2014.08.16","사랑하는 연인을 가슴에서 지워내는 일은 너무나 쓰라린 아픔이다 지우개로 글씨를 지우듯 쉽게 지워지는 사랑은 없을 것이다 아픔은 추억속의 상처로 흉터가 된다 때문에 스웽크의 눈물에 담긴 의미에 나또한 반응했다 제리와 홀리처럼 위트있고 달콤하고 따뜻한 스토리를 아일랜드 풍경과 노래와 함께 느껴보고 싶다 "
"32","가디언즈 오브 갤럭시","8.0","2014.08.16","오락적인 요소는 다 가추고 있는 영화 다만 너무 만화적인 냄새가 나는주인공이 하면 어려움 없이 다 돼는영화입니다 "
"33","해적 : 바다로 간 산적","10.0","2014.08.16"," "
"34","해적 : 바다로 간 산적","9.0","2014.08.16","즐거운 마음으로 재밌게 봤어요 "
"35","해적 : 바다로 간 산적","8.0","2014.08.16","스토리에 신경 안 쓰고 순간순간 즐기기에 적당한 듯 쉼없이 웃길 것이라 기대했지만 그렇진 않았음 손예진과 김남길의 비주얼이 볼만했음유해진도 웃겼지만 난 김남길이 더 웃긴 듯 명량과는 장르가 달라 비교하기 어려움 끝나고 여운이 더 남고 많은 생각을 하게 하는 것은 명량별개 스트레스해소는 해적 "
"36","비긴 어게인","9.0","2014.08.16","개인적으로 원스보다 재밌어요올해 최고의 영화인듯 합니다음악이 정말 좋아요 "
"37","명량","8.0","2014.08.16","전체적으로 영웅적인 면을 잘 표현했습니다 다만 좀 아쉬운건 전투에서 명량대첩에서 사용했던 전술이 영화에는 다 표현하지 못한게 좀 아쉽네요 쇠사슬 강강수월래 등등 이순신장군의 전략적인면을 많이 표현했으면 더 좋았을거 같네요 "
"38","볼트","7.0","2014.08.16","상상력을 화면으로 표현하기 쉬운 애니메이션은 늘 보통은 해줬던것 같다 영화 볼트 또한나쁘진않았다 "
"39","명량","10.0","2014.08.16","영화를 볼줄 모르는구나뭐가 졸작이구 스토리 전개 없다느니작전회의 없었다 ㅠ도대체 영화보면서 잔것들아니면영화를 안본건지 어떻게 그런소리들을 하는건지다시한번 보길 권장해봄 이순신장군님의 고뇌에 대해 잘 보시구 어떤 심정으로출정했는지 보시오 "
"40","해적 : 바다로 간 산적","10.0","2014.08.16","너무많이 웃었어요김남길손예진 역시 머찌고 이뿌네요 "
"41","해무","8.0","2014.08.16","기대보단 별로였지만 괜찮던데 점 점 준 사람들은 어떻게 본걸까어떻게 봐야 저런영화가점 점이 될수있을까 "
"42","해적 : 바다로 간 산적","9.0","2014.08.16","명량보다 배 재밌었음ㅎ "
"43","해적 : 바다로 간 산적","9.0","2014.08.16","진한감동을 주는 영화만이 명화가 아니죠웃을 일 잘 없는 요즘에 함께 웃을 수 있는거도 좋죠 "
"44","해적 : 바다로 간 산적","10.0","2014.08.16","보고 남는건 없지만 어수선한 시절에 보는 동안은 즐겁게 볼 수 있다 "
"45","해적 : 바다로 간 산적","9.0","2014.08.16","유머와 액션이 잘 어울려진 꽤 괜찮은 영화 "
"46","해무","10.0","2014.08.16","소박한 어부들이 예기치 않은 위기에서는 해무속에 자신을 숨기고 살아나려는 본능으로 죽이고 섹스하는 리얼리티가 표출되었다 마지막 홍매의 허전한 이별장면에 의아했는데동식이가 사지에서 구해주고 사랑을 나눴지만 그녀는 끔직한 과거와 연관된 동식과의 미래는 불행이라는 이성적 판단을 한것이다 역시 봉준호 "
"47","명량","7.0","2014.08.16","고증 잘 된 역사스페셜 영화판 "
"48","퀵","0.0","2014.08.16","재미 없음 더이상 설명도 필요 없음 "
"49","연애, 그 참을 수 없는 가벼움","7.0","2014.08.16","영화는 괜찮았던 기억이 있네요 아래 분이 지적하신 세계적 문호의 작품 제목 따와 붙이는 짓 외국 유명 영화나 프로그램 제목 따와서 국내 쓰레기에 붙이는 짓거리에 화나는 건 격하게 공감합니다 "
"50","해적 : 바다로 간 산적","5.0","2014.08.16","해적을 관람했는데중정도 학생들이야 깔깔 거리는 영화이지만 그이상 세대에서는 유치한 코믹물 이고 황당무개한 영화 같습니다 "
"51","해적 : 바다로 간 산적","9.0","2014.08.16","명량의 분위기가 사실적이고 무겁다면 해적은 유쾌하고 보는 내내 즐거웠어요배우 김남길은 드라마에서 늘 어둡고 과묵했다면 해적에서의 김남길은 반전이었습니다 김남길이라는 배우에 대한 새로운 모습이 매력적이었고 또 빠질 수 없는 매력은 조연들의 맛깔스런 연기가 일품손예진의 액션씬도 멋졌어요 짝짝짝 "
"52","아담스 패밀리 2","9.0","2014.08.16","역시 아담스 패밀리 쵝오 "
"53","해적 : 바다로 간 산적","10.0","2014.08.16","아무생각않고 웃으며 봤어요 잼있네요 "
"54","해적 : 바다로 간 산적","9.0","2014.08.16","부담없는 시원한 또 보고싶은 영화 "
"55","뱀파이어 헌터 D","9.0","2014.08.16","인물의 작화는 맘에 안들지만 개성이 있고 얼마나 작화에 공들였는지가 느껴져서 흡족해진다 내용은 간단하지만 지루하지않고 무게도 있다 "
"56","명량","1.0","2014.08.16","여기가 그 유명한 명량 알바 천국 "
"57","명량","4.0","2014.08.16","몇 개월 전부터 기대했던 영화였다 하지만 도대체 왜 천만관객이 이 영화를 보았는지 모르겠다는 의문 최민식의 카리스마는 찾아볼 수가 없었고 스토리는 요행의 요행으로 대장선 한 척이 모든 것을 해결하는 척의 배가 아니라 내가 보기엔 한 척안에 있었던 영웅이 모든 것을 끝장 내는 듯 했다 "
"58","해적 : 바다로 간 산적","9.0","2014.08.16","재밌다 진심 "
"59","해적 : 바다로 간 산적","6.0","2014.08.16","케이블서 하는 과속스캔들이랑 너무 비교되는 중구난방 정신없는 황당 코미디 바다서 나란히 볼일 보는 씬 외엔 별로 크게 웃기진 않았다개인적으로 "
"60","해적 : 바다로 간 산적","8.0","2014.08.16","중간쯤 지루할뻔 했지만 그래도 겁나 재미도 있고 액션 볼거리도 있고괜찮았음 약간의 한국판 캐리비안 해적을 보는듯한 "
"61","내가 살인범이다","10.0","2014.08.16","재밋개 봤습당다음 작품 향기 중국에서 대박날것입이다 "
"62","해적 : 바다로 간 산적","10.0","2014.08.16","정말 실컷웃으면서 봤습니다큰기대없이봐서그런지 더욱재밌게느껴졌어요다만 설리연기너무아쉬움 "
"63","변호인","10.0","2014.08.16","감동적 실화를 매끄러운 연출력과 최고의 연기로 되살렸다 잊지못할 작품 송강호 연기의 최고봉 "
"64","마담 프루스트의 비밀정원","10.0","2014.08.16","요즘 상영하는 다른 영회들은 못 뵜지만 이 영화보다 더 재미있거나 더 감동적이지는 않을거 같음 기본이 착실한 잘 만들고 재밌고 적당한 생각을 주는 영화임은 분명 "
"65","해적 : 바다로 간 산적","1.0","2014.08.16","개그코드 안맞으면 안웃김심각하게 구린 씨지진심 아까웠음 "
"66","해무","8.0","2014.08.16","출렁이던 광기가 미지근한 기관실의 애정에 삼켜졌을때 "
"67","해적 : 바다로 간 산적","10.0","2014.08.16","워낙 명량의 기세에 압도되었지만 감상자들 말 들어보니 다소 픽션이 많고 너무 교과서적인 생각이들어 가족과 함께 해적을 감상함 대 중반이나 부담없이 즐겁고 재미있게봤다 영화는 어차피 문화오락이다 즉 볼때는 모든걸 잊고 잠시나마 웃고 울며 시름을 벗게해주는것이 영화의 존재이고 해적이 존재에 충실함 "
"68","해무","1.0","2014.08.16","생뚱맞게 러브스토리 나오고 잔인하고 명배우들의 열연이 아까울 정도로 이상했습니다 군도명량해적보고 이번에 해무 봤는데 완전 잔인하고 이상합니다 꽁짜로 봐도 찝찝한데 돈주고 봐서 돈이 아깝네요 개인적이였지만 별로네요 명배우들이 많이 나와서 기대했는데 이건 정말 별롭니다 "
"69","해적 : 바다로 간 산적","10.0","2014.08.16","해적이 지루했다는 사람들은 영화를 안보고 썼거나 아님 졸았거나 "
"70","해적 : 바다로 간 산적","10.0","2014.08.16"," 강추 "
"71","해적 : 바다로 간 산적","9.0","2014.08.16","가족들이랑 마니웃으면서 봤어요 "
"72","해적 : 바다로 간 산적","7.0","2014.08.16","시원한 여름에 보기 좋음다코믹위화도회군최영을 치고 나라를 세운 조선의 이성계를 발랑뒤집어서 보니까 재밌어여 "
"73","해적 : 바다로 간 산적","9.0","2014.08.16","재밌었어요고래가 불쌍했지만 "
"74","명량","10.0","2014.08.16","차 세계대전 중에서 노르망디 상륙 작전을 영화화 한 지상 최대의 작전을 보면 이야기가 너무 산만 해서 세번 정도는 봐야 이야기의 흐름을 겨우 알 수 있을 정도다 전쟁영화는 그저 치고 박고 무너뜨리는 장면을 찍는 것이 아니다 감독의 내공이 어느정도는 되어야 찍을 수 있는 영화다 그런 점에서 너무 잘 된 영화다 "
"75","해적 : 바다로 간 산적","10.0","2014.08.16","이 영화는 교육용이 아닌 오락용이다너무너무 재미있게 봤고마지막 씬에서 김남길이 이성계에게 한 말이 있는데 그 것이 감독의 역사관이라고 보면 된다내 나이 이지만 아들과 통쾌하게 웃으며 본 좋은 영화다역사의식도 분명히 갖추고 있는 "
"76","메리다와 마법의 숲","5.0","2014.08.16","근사했던 PIXAR가 돈벌이에 환장한 디즈니를 만나면 이런 짓꺼리를 하게 되는구나 독립시켜라 디즈니는 돈이나 후원하고 "
"77","베스트 오퍼","9.0","2014.08.16","아름다운 음악과 명작들이 어우러져 진한 여운을 남깁니다소장하고싶은 영화입니다 "
"78","해적 : 바다로 간 산적","10.0","2014.08.16","연기호흡들들기가막히게정말잘맞아떨어짐완우껴잼나 "
"79","신의 한 수","6.0","2014.08.16","타짜처럼 만들고 싶었지만감독 역량부족인가배우들만 멋지네 "
"80","해적 : 바다로 간 산적","7.0","2014.08.16","누가주인공인지유해진모르겠으나 그래 웃길려면 이렇게 웃겨줘야지 ㅋㅋㅋㅋ "
"81","해적 : 바다로 간 산적","7.0","2014.08.16","그냥 웃고보기엔 잼있음 내보기엔 명량 군도보다는 돈 안아까움 아마도 명량은 애국심으로 보는것같은데 "
"82","해적 : 바다로 간 산적","9.0","2014.08.16","이 여름에 재미난 영화보고 실컷 웃었습니다 배우들 모두 재미있었구요 "
"83","해적 : 바다로 간 산적","6.0","2014.08.16","조조로 보면 딱 그 값이다 "
"84","해적 : 바다로 간 산적","0.0","2014.08.16","내용하나없고 뻔한웃음주는영화 화산고이후로 최악에영화 진짜짜증나는영화ㅡㅡ "
"85","해무","3.0","2014.08.16","실화라구 혀서 봤는데 끝이 시시함 군도명량해적을 보았지만 이 영화는 돈이 아깝다 "
"86","해적 : 바다로 간 산적","8.0","2014.08.16","간만에 재밌는 영화봤음명량은 지루하기 짝이 없음 "
"87","해적 : 바다로 간 산적","7.0","2014.08.16","재미나게 봤어요 "
"88","해무","4.0","2014.08.16","이야기 전개에 너무 비약이 심한부분들이 있고 유일하게 동방신기만 연기가 딸림 후반으로 갈 수록 연기가 어설픔 "
"89","해적 : 바다로 간 산적","9.0","2014.08.16","재미있어요 "
"90","해적 : 바다로 간 산적","2.0","2014.08.16","별로 재미없더라 중간에 지루해서 나왔습니다 "
"91","해적 : 바다로 간 산적","1.0","2014.08.16","최악 "
"92","해적 : 바다로 간 산적","8.0","2014.08.16","킬링타임으로는 최고감동으로보는 명량재미로보면 해적 "
"93","해적 : 바다로 간 산적","10.0","2014.08.16","굿 "
"94","해적 : 바다로 간 산적","5.0","2014.08.16","유해진 때문에 점 빛나는 조연들 덕분이 점영화는 점이면 딱이다 "
"95","명량","6.0","2014.08.16","명량대첩은 vs 에서 대승한 해전이다 그렇다면 기적적으로 승리한 울돌목전술이 나와야하는데 설명이 전혀 없다 전략전술은 이 영화에서 중요하게 설명되어야 할 부분인데 빠져있고최민식 연기와 전투신이 볼거리일뿐 조연들도 후지다 "
"96","해적 : 바다로 간 산적","4.0","2014.08.16","웃기기는 했는데 웃기기만 중간중간 넘지루해서 언제 끝나나하는 생각도 들었다 "
"97","해적 : 바다로 간 산적","9.0","2014.08.16","여름 영화로 제격 "
"98","해적 : 바다로 간 산적","10.0","2014.08.16","완전 재미있게 보고 나왔습니다즐거운 영화예요추천 "
"99","해적 : 바다로 간 산적","9.0","2014.08.16","여름영화로 짱 시원한 그림에 재밌는 대사가 끝없이 꿀꿀한 기분 날려주는 영화 "
"100","해적 : 바다로 간 산적","8.0","2014.08.16","완전 잼있었답니다 너무 웃기고 스트레스 날리기 짱 "
"101","신의 한 수","10.0","2014.08.16","정우성짱 "
"102","다이버전트","10.0","2014.08.16","정말재밌었어요진심으로 미국 영화 중 가장 재밌었던 거 같아요 주인공들도 되게 좋았던 것 같고요 "
"103","황제를 위하여","6.0","2014.08.16","생각 나는 장면은 강변에서 회장이 했던 말 뿐이 없다맛있드나쫀득 쫀득 하제 "
"104","해적 : 바다로 간 산적","10.0","2014.08.16","생각도 안하고 봤다 오랜만에 빵터졌내요 ㅎㅎ 재밌어요 "
"105","안녕, 헤이즐","9.0","2014.08.16","마음이 따뜻해지는 영화 순수하게 누군가를 아무런 조건없이 사랑한다는 것 "
"106","해적 : 바다로 간 산적","8.0","2014.08.16","명량보다 스케일도 각본 짜임새도 훨씬훨씬 좋고 거기다 재밌고 웃기기도 한다는솔직히 명량은 너무 과대평가되고 있다는 느낌이다 애국적 감상때문인가 "
"107","해적 : 바다로 간 산적","3.0","2014.08.16","보다 나왔다 개유치 명량보다 나아 ㅎㅎㅎ 어이없어서 "
"108","신의 한 수","7.0","2014.08.16","그럭 저럭지루하지는 않음 "
"109","해무","9.0","2014.08.16","실제 벌어진 사건를 더욱 집중할 수 있도록 내용을 부가시켜 영화로 만들었는데 배우 개개인의 역량으로 영화가 흥미롭게 잘 만들어진것 같습니다 배에서 촬영하시면서 무척 힘들었을거라 생각됩니다 "
"110","해무","10.0","2014.08.16","몰입감 최고 명량이나 해적보다 재미있게 본영화 "
"111","해적 : 바다로 간 산적","9.0","2014.08.16","명량보다 나음 매도하는게 아니고 기대하고 안하고의 차이인지는 몰라도 그냥 보는내내 재밌었음 "
"112","해적 : 바다로 간 산적","9.0","2014.08.16","재밌게 보았슴니다 연기도 좋았구요 스토리도 좋았어요 "
"113","해적 : 바다로 간 산적","9.0","2014.08.16","나름 재미지게봤어요 남길이 비단같은 모습좋았구그래픽이 좀어색한 부분도있지만 광해보다 재밌게봤넹<U+11A2> "
"114","안녕, 헤이즐","8.0","2014.08.16","영원히 오케이이고 싶어한 어느 커플의 사랑이야기 죽음을 무겁게도 그렇다고 가볍게도 그리지 않았습니다 편견없이 사랑할 수 있다는 것과 숨을 쉴 수 있다는 것에 감사하고 고맙게 느껴지는 요즘에 걸맞는 영화입니다 "
"115","해적 : 바다로 간 산적","8.0","2014.08.16","명량 보고 해적 봤는데해적이 훨씬 짜임새 있고 더 재밌더라 헐리웃영화같은 느낌이 들지만 고래도 나오고 오락영화로서 재밌음 "
"116","해적 : 바다로 간 산적","9.0","2014.08.16","Not bad "
"117","명량","5.0","2014.08.16","두번보았습니다첫번째에는 스토리전개에서 끊긴다는지 하는 기술적인 면에서 실망이 있었습니다 그런데 두번째볼땐 그부분이 안보이고 이순신과 사람들 스토리가 보이더군요눈물도나고 "
"118","메멘토","0.0","2014.08.16","관객들 IQ 테스트하는 것도 아니고 이게 뭐하는 짓인가 "
"119","해적 : 바다로 간 산적","9.0","2014.08.16","오락영화로 이정도면 굿 "
"120","해적 : 바다로 간 산적","3.0","2014.08.16","영화보는 내내 웃음이 터져감상평이야 지극히 주관적이긴 하지만 다른 영화 폄하하진 마십시다 "
"121","해적 : 바다로 간 산적","8.0","2014.08.16","깨알 같은 웃음 코드의 향연 너무 무겁지않고 유쾌하게 볼 수있는 영화 "
"122","해적 : 바다로 간 산적","10.0","2014.08.16","재밌던데귀신고래 멋있고나의 길도 두가지요재밌던가 지루하던가 "
"123","해적 : 바다로 간 산적","4.0","2014.08.16","어린이 동반한 가족 관객이 많더군요 "
"124","해적 : 바다로 간 산적","10.0","2014.08.16","잼남 "
"125","해적 : 바다로 간 산적","8.0","2014.08.16","명량보다 나은듯 "
"126","해적 : 바다로 간 산적","9.0","2014.08.16","넘 잼나고 웃고싶으면 꼭보세요 "
"127","공모자들","8.0","2014.08.16","실화를 바탕으로 하여 리얼리티가 숨겨져 있어 더욱 충격적이었던 영화반사회적이고 반인륜적인 악마적인 존재들은 그 근원까지 뿌리째 박멸해야 한다 "
"128","메리다와 마법의 숲","5.0","2014.08.16","진짜 제발 좀 개나소같은 연예인 더빙좀 그만 "
"129","해적 : 바다로 간 산적","8.0","2014.08.16","기대하지말고 보면 넘 잼있음 ㅋ "
"130","해적 : 바다로 간 산적","8.0","2014.08.16","재미가 있으면서도 세심하게 스토리를 잘 구성했군요 화이팅 "
"131","해적 : 바다로 간 산적","8.0","2014.08.16","괞찬스 "
"132","해적 : 바다로 간 산적","10.0","2014.08.16","간만에 보는 영화였는데 넘 재밌었어요저도 다시보고싶네요 "
"133","해적 : 바다로 간 산적","9.0","2014.08.16","잼있게 봤네요 코믹하게 해서 그런지 지루하지도않았구요 "
"134","해적 : 바다로 간 산적","7.0","2014.08.16","객관적 평가 그냥 드라마 부작 줄여놓은 영화 킬링타임용인뿐 "
"135","바람","10.0","2014.08.16","정우의 연기를 보고싶다면 바람을 추천한다 "
"136","해무","2.0","2014.08.16","여성을 성노리개로 생각하는 여성비하 잔익성과 작품성이 꽝 이 영화 보지 마세요 돈 아깝네요 알바 엄청 풀어 평점은 너무 높은데 속지 마시길 "
"137","해무","0.0","2014.08.16","최악 그 자체다 내 보기에는기억에 남는 것은 컵라면 먹는 거가 다다 "
"138","해무","0.0","2014.08.16","정말공짜로 본데도 보고나면찝찝한영화사람 죽어나가는데 머리속에 그생각밖에없는 놈들목숨걸고 살려놨더니 사라진여자쌩뚱맞은 베드신 연출진짜짜증나는 영화 "
"139","해무","10.0","2014.08.16","올해에 볼만한 영화 후회없이 볼수 있는영화 바다와 인간의 극한상황에서 벌어질수 있는 장면 여운이 마음속에 오래남는 영화 말이 필요없는 김윤석배우의 연기와 영화배우로 보이는 박유천탄생 "
"140","해무","1.0","2014.08.16","평점점 주는 분들 혹 말로만 듣던 알바신가요군도명량 해적 순으로 영화 보고 어제 해무를 봤습니다이게 영화인가요 도대체 무슨 내용으로 만든건지 그냥 불법 저지르면 죽는다 이게 영화의 결말이던데 눈만 버린게 아니라 한국 영화에 대한 기대도 버림요 "
"141","해무","10.0","2014.08.16","인간의 내면을 볼수있고 보고나서는 여운이 많이 남는다 "
"142","알포인트","8.0","2014.08.16","지금도 음산한 기운이 느껴진다 "
"143","명량","10.0","2014.08.16","어제 아침에 보고왔는데 정말 강력추천합니다 "
"144","여곡성","10.0","2014.08.16","집에서 이불뒤집어 쓰고 봤던 최강공포 "
"145","명량","3.0","2014.08.16","영화관 나와서 기억나는건 무수한 전함 그 보다 더 많은 전함의 노들이 수면에서 깔짝거리고 있는데 배는 모터보트 처럼 잘 나가는 영상 밖에 안떠오릅니다 출연료가 많이 들어도 영상 자체도 돈들여서 신경쓰면서 만들길 바랍니다 너무 대충대충 만든 티가 납니다수출 꿈도 꾸지 마세요 망신만 당합니다 "
"146","해적 : 바다로 간 산적","9.0","2014.08.16","명량 점 준다면 해적은 점이다명량보고 적잖이 실망했다 같이 간 남편이 끝부분에 나가자고 해서 극장을 나왔다 "
"147","안녕, 헤이즐","10.0","2014.08.16","다시보고 대사 하나하나를 가슴에 담아두고 싶게 만든 영화 "
"148","해적 : 바다로 간 산적","10.0","2014.08.16","다시 보고 싶어요 "
"149","해무","10.0","2014.08.16","충분히 생각해볼만한 영화에요 배우들의 열연이 빛나는 영화였네요 여름 신작 중에 가장 괜찮은 영화인듯 "
"150","해적 : 바다로 간 산적","8.0","2014.08.16","스토리도 괜찮고 잼나여 "
"151","여곡성","10.0","2014.08.16","제삿날봐서 더 무서웠던 영화 ㅜㅜ "
"152","해적 : 바다로 간 산적","10.0","2014.08.16","짱재미있었어요명랑의 배는 재밌게 봤어요기발한 아이디어와 요소요소 적절한 코믹간만에 잼난 영화봤습니다해적감사합니당 "
"153","해적 : 바다로 간 산적","6.0","2014.08.16","러닝타임의 효율적인 분배가 이루어지지 못했지만 대체로 말끔했던 영화 즐길 수 있는 오학영화 "
"154","해무","10.0","2014.08.16","어른이라면 꼭 봐야할 영화 "
"155","해무","10.0","2014.08.16","요즘영화답지않은 메세지가 있네요단순한 오락영화 좋아하는 사람들은 알수없는진정한영화를 사랑하시는 분들에겐 정말 대단한 영화배우들 연기몰입감 정말 짱 "
"156","해무","10.0","2014.08.16","몰입도 최고 "
"157","해적 : 바다로 간 산적","7.0","2014.08.16","해적 어제 봤는데 재밌더군요그리고 평론알바들 부탁인데 홍보평론 알바 할꺼면 점을 주든 뭐라안하는데 같은 한국영화 까지는 좀 마라홍보해주는 영화 장점만 말하면 되지 상대영화를 깎아 내리면서 까지는 말아요쫌아무튼 해적 재미 있었습니다 "
"158","해무","3.0","2014.08.16","개인적 견해지만 제 취향이 아니였어요 보고나서 기분나쁜영화는 주위에 권하지않습니다 봉준호감독님과 김윤석씨만믿고보기엔 아쉬움이 남네요 "
"159","데스노트 라스트 네임","7.0","2014.08.16","공포ㅡㅡ 별로없는데애니보다 유치한영화 "
"160","안녕, 헤이즐","7.0","2014.08.16","감독의 능력인거 같다 너무 잔잔한 로맨스에 사람의 심금을 울릴만한 특별한게 없었다 이런 영화를 원 주고 보기에는 "
"161","큐브","9.0","2014.08.16","너무 재미있고 신선하고소름끼치는강추요 "
"162","해적 : 바다로 간 산적","8.0","2014.08.16","어이없게 웃겨서 재밌는 영화 였어요ㅎㅎ김남길이랑 손예진 너무 잘어울림♡ "
"163","명량","7.0","2014.08.16","너무 기대하고 봐서그런지 기대치는 못미쳤던 영화인것 같아요 "
"164","월-E","9.0","2014.08.16","사랑스러운 월E 와 이브가 만들어가는 따뜻한 애니메션사랑은 누구에게나 아름답다 "
"165","해무","1.0","2014.08.16","명배우들의 열연이 아까운 영화 스토리 전개가 너무 아쉬움 "
"166","해무","5.0","2014.08.16","영화를 순수하게 좋아하는 사람으로 요즘 한국영화가 왜 이리 잔인 할까꼭 그렇게 잔인성을 부각 시켜야만 하나 살인의 추억을 너무 재미있게 봐서 기대 했는데 해무가 아니라 허무라고 제목을 붙이고 싶다 "
"167","거울 속으로","5.0","2014.08.16","거울 속의 옆사람들 얼굴만 기웃기웃각본연기연출 "
"168","해무","10.0","2014.08.16","인물 모두가 너무 안타깝고 견딜 수 없이 슬프다박유천의 연기도 좋고 생각할 거리가 많은 좋은 영화 "
"169","뱀파이어와의 인터뷰","9.0","2014.08.16","눈을 못떼고봤던 영화 "
"170","해적 : 바다로 간 산적","9.0","2014.08.16","나름 공들여 만든 영화 입니다 명량은 사실 너무 허술한 게 많지만 재미있게 봤습니다 "
"171","한니발 라이징","9.0","2014.08.16","좀 잔인하긴 하지만 한니발의 피의 복수가이해가 간다<U+11A2> "
"172","4인용 식탁","7.0","2014.08.16","가물 때 꺼내는 우산에는 접기 기능이 따로 있다각본연기연출 "
"173","알포인트","8.0","2014.08.16","무섭긴해도 끝에 무전기소리가 잘 안들려서뭔 내용인지 잘 몰라 인터넷 찾아본영화<U+11A2> "
