"","movie_nm","score","reg_date","contents"
"11","트랜스포머 : 패자의 역습","7.0","2009.06.29","긴장감 완전 떨어진다 "
"12","블랙북","9.0","2009.06.29"," "
"13","터미네이터 2 : 심판의 날","10.0","2009.06.29","엄청 재미있어요 한번보시고 말씀하세요 "
"14","박물관이 살아있다 2","6.0","2009.06.29","약간 어색하네요 "
"15","터미네이터: 미래전쟁의 시작","7.0","2009.06.29","재밌긴 재밌는데 뭔가 어색한것 같습니다 "
"16","터미네이터 3","2.0","2009.06.29","터미네이터에 비해선 별로 재미없네 "
"17","골!","10.0","2009.06.29","내가 경기장에 들어있는 것 같았다 주인공 분의 축구실력이 좀만 더 좋았더라면ㅋ "
"18","거북이 달린다","9.0","2009.06.29","잼있었음 "
"19","핫칙","9.0","2009.06.29","웃으면서 볼 수 있는 영화 "
"20","라따뚜이","8.0","2009.06.29","전형적인 픽사 애니메이션의 성공 사랑 이야기 "
"21","핸콕","7.0","2009.06.29","액션과 그래픽은 좋았지만무슨 말을 하고싶은지 알수 없는 영화 "
"22","굿 윌 헌팅","10.0","2009.06.29","명작 "
"23","타인의 삶","10.0","2009.06.29","한 사람이 변하는 과정을 통해 감동을 느낄 수 있었음 "
"24","블랙북","7.0","2009.06.29","뭔가 허전해 "
"25","라이온 킹","10.0","2009.06.29","어릴때 얼마나 울었던지 "
"26","체리쉬","9.0","2009.06.29","아주 재밌게 봤어용 "
"27","트랜스포머 : 패자의 역습","9.0","2009.06.29","시각적인 놀라움에 입을 다물수가 없다 매트릭스를 처음보며 놀랐던 것보다 더한 흥분정말 대단하다는 말만단지 오바마를 너무 겂많은 대통령으로 표현한 것은 조금 걸리더군요 "
"28","트랜스포머 : 패자의 역습","10.0","2009.06.29","여기서재미없다고 하시는분들보고 애기하시는게 좋을듯싶네요 져는 저번에 보고왔는데정말 돈이 아깝지 않을정도록 재미있었습니다 정말 영화관에서 꼭보세요 ㅋㅋ "
"29","해프닝","6.0","2009.06.29","감독의 의도한 것이 무엇이든 내용은 별로 주이 디샤넬을 좋아하게 해준 영화 "
"30","월드 트레이드 센터","6.0","2009.06.29","미국의 영웅주의 영화 자체는 볼만했음 "
"31","윔블던","9.0","2009.06.29","좋아하는 두 배우 폴 베타니 키얼스틴 던스트 "
"32","스네이크 온 어 플레인","3.0","2009.06.29","영화 내내 뱀에게 쫓기다가 주인공은 살아남는 안봐도 알수있는 영화 "
"33","해피 엑시던트","10.0","2009.06.29","최고 이 영화를 본 사람이 이렇게 없다니 "
"34","지금, 만나러 갑니다","10.0","2009.06.29","가슴 먹먹한 감동 내 인생 최고의 영화가 되었다 "
"35","베오울프","7.0","2009.06.29","볼만한 영화 "
"36","트랜스포머 : 패자의 역습","9.0","2009.06.29","마지막이 조금 아쉽지만 그래로 최고 너무 빨리 결론이 나버린 듯한 허무함이 약간 있었기에 ㅠ ㅎ "
"37","비커밍 제인","6.0","2009.06.29","이영화는 보지 말았어야 했다 "
"38","라이언 일병 구하기","9.0","2009.06.29","한 명의 병사를 위해서 목숨을 "
"39","후회하지 않아","10.0","2009.06.29","여운이 길어요 ㅜ "
"40","옥토버 스카이","9.0","2009.06.29","실화를 배경으로한 영화같은 영화 "
"41","포세이돈","6.0","2009.06.29","다른 여러 영화의 아류에 불과하다 "
"42","트랜스포머 : 패자의 역습","10.0","2009.06.29","너무너무 재밌었다 아직도 영화속 장면 하나하나 기억에 남는다 온 가족이 함께 모여 볼 수 있는 영화인것 같다 한참이나 웃으며 나온 것 같다 또 보고 싶다 영화 짱 ㅋ "
"43","메멘토","8.0","2009.06.29","말 그대로 충격적이었던 영화 "
"44","일루셔니스트","9.0","2009.06.29","언제나 그렇듯이 에드워드 노튼의 연기가 돋보이는 영화 제시카 비엘도 굿 "
"45","A.I.","7.0","2009.06.29","말하고 싶은게 뭘까 "
"46","토크","6.0","2009.06.29","그래픽 좋지만 스토리는 텅 "
"47","비열한 거리","7.0","2009.06.29","이것이 현실 "
"48","우아한 세계","8.0","2009.06.29","The Show Must Go On "
"49","점퍼","8.0","2009.06.29","신나는 액션 "
"50","아는 여자","10.0","2009.06.29","최고 이나영과 정재영이 어울리는구나 "
"51","바르게 살자","9.0","2009.06.29","골때리는 영화 ㅋㅋㅋ "
"52","짝패","7.0","2009.06.29","생각보다 훨씬 좋았다 하지만 우리나라 깡패영화의 한계가 드러나 보이는 것 같았음 "
"53","밴티지 포인트","8.0","2009.06.29","같은 장면 무한반복이 지루했지만 그 외에는 볼만 "
"54","대통령의 죽음","5.0","2009.06.29","허무맹랑 "
"55","반두비","0.0","2009.06.29","쓰레기영화 "
"56","일곱 가지 유혹","8.0","2009.06.29","저런 악마라면 천사로 직업을 바꿔도 될듯 "
"57","아들","5.0","2009.06.29","흠 반전은 없는게 나았다 "
"58","시간을 달리는 소녀","10.0","2009.06.29","나에겐 가장 마음에 드는 결말 "
"59","스파이더위크가의 비밀","6.0","2009.06.29","난 별로던데판타지 취향이 아니라 "
"60","너는 내 운명","8.0","2009.06.29","눈물까진 안나왔지만 감동은 느껴졌다 "
"61","작전명 발키리","7.0","2009.06.29","긴장감 부족 "
"62","마더","9.0","2009.06.29","봉준호는 틀리구나 좋은영화에요 급 공무원 같은거 좋아하는 사람은 안좋아할 영화 "
"63","태극기 휘날리며","10.0","2009.06.29","보면서 거의 처음으로 눈물 흘린 영화 "
"64","클로버필드","10.0","2009.06.29","정말 제인생에서 제일 재밌었던 영화였던거같습니다특히 인칭 영화라는게 너무도 좋았습니다 마치 실제 제가 경험한것처럼편이 빨리 나왔스면 좋겠네요 "
"65","박물관이 살아있다!","8.0","2009.06.29","벤 스틸러 때문에 "
"66","트랜스포머 : 패자의 역습","0.0","2009.06.29","마이클 베이 너무 실망쳇 편 흥행하고는 끝났어야 하는 시리즈물 돈으로 도배한 영화 "
"67","마다가스카 2","9.0","2009.06.29","재밌었는데 왜 "
"68","아일랜드","8.0","2009.06.29","지금 생각해보면 꽤 잘 만든 영화 중 하나인 것 같다 "
"69","아이언맨","9.0","2009.06.29","간지의 절정 로버트 다우니 주니어 "
"70","마인드 헌터","7.0","2009.06.29","재미있다 하지만 현실성이 부족한듯 "
"71","나는 전설이다","6.0","2009.06.29","의미있는 스토리 좋은 연기 but 뻔한 스토리 "
"72","아포칼립토","9.0","2009.06.29","스릴있음 "
"73","300","8.0","2009.06.29","훌륭한 영상 "
"74","트랜스포머 : 패자의 역습","9.0","2009.06.29","이런 스케일의 영화를 좋아해요 한번 더 보고 싶네요 스타트렉더비기닝도 봤지만 극장에서의 묘미는 단연 트랜스포머인것 같슴다 "
"75","똥파리","9.0","2009.06.29","괜찮은 영화 같아요 거북이 달린다 보단 배로요 "
"76","조디악","7.0","2009.06.29","전체적으로 스릴있고 흥미있지만 너무 긴 러닝타임과 지루한 중간부분 때문에 감점 "
"77","트랜스포머 : 패자의 역습","5.0","2009.06.29","용가리 이후로 아이들의 웃음소리를 가장 호쾌하게 들을 수 있었던 영화 "
"78","거북이 달린다","3.0","2009.06.29","드라마 보다 재미 없었습니다 왜 이리 점수가 높은지 이해가 안가네요 뻔한 스토리에 뻔한 형사얘긴것 같아요 "
"79","반두비","0.0","2009.06.29","전국의 여고생들은 저런 값싼 동정심때문에 학교졸업후에 얼마나 멋진 한국 오빠 동생들을 놓치게 될 것인지도 한 번쯤은 생각해 보길세계등거지와의 사랑은 헛지랄일뿐임을 깨닫게 될 땐 이미 엎질러진 물 "
"80","똥파리","10.0","2009.06.29","보고 나서도 왠지 모르는 이 찝찝함사회의 현실이 안타까울뿐 "
"81","거북이 달린다","9.0","2009.06.29","배우 김윤석님의 연기를 맘껏 감상하고 왔습니다ㅋ 완전 배우 김윤석님의 영화죠ㅋ정경호님의 멋있는 연기와 조연들의 연기가 빛을 발했습니다 뻔한 결과였지만 마음 편히 봤습니다 화이팅 대박나라 "
"82","트랜스포머 : 패자의 역습","10.0","2009.06.29","나도 프라임 만나고 싶다 내생에 "
"83","똥파리","4.0","2009.06.29"," 음 나만 허접하다고 느끼나 보다 "
"84","접속","9.0","2009.06.29","비오는날 ost를 틀어놓고 차한잔 하고픈영화 "
"85","트랜스포머 : 패자의 역습","2.0","2009.06.29","사람들 이거 보고 웃는데 정말 괴리감을 느낀다 "
"86","반두비","0.0","2009.06.29","이런 쓰레기 영화에 도 아깝다 "
"87","반두비","0.0","2009.06.29","얼마전에도 청주에서 방글라데시 노동자가 살 남자아이를 성추행하는 사건이 발생했다 이제는 남자아이까지 성적노리개로 아는 이런 나라의 남자와 우리여고생과의 로멘스 이정도면 거의 막장수준이지 "
"88","반두비","0.0","2009.06.29","청소년 특별법이 왜 있는지 무색하네요 현실에서는 바로 성범죄의 대상으로 전락 되는 영화를 로멘스로 그리다니 "
"89","타이타닉","10.0","2009.06.29","TAT대박 "
"90","반두비","0.0","2009.06.29","도대체 무슨생각을 가지고 영화를 만든것인지 전혀 이해를 할수가 없다 이영화만든 감독은 방글라데시 라는 나라에대해서 조금이라도 알고 이런 스토리를 만들었을까 말그대로 쓰레기영화 "
"91","요시노 이발관","9.0","2009.06.29","소소하며 풋풋한 영화였다 작은 영화이지만 정말 재미있었고 미소지을 수 있는 영화 "
"92","보이 A","9.0","2009.06.29","안타깝지만 많은 것을 생각하게 해주는 영화 씁쓸하고 찡한 영화 "
"93","트랜스포머 : 패자의 역습","10.0","2009.06.29","기다렸던만큼 정말 최고 아이맥스로도 보고 싶다 "
"94","골! 3","1.0","2009.06.29","골시리즈중 희대의 졸작 기존 골와 다르게 경기모습도 그래픽으로 어설프게 맞춘게 너무나도 허접한 티가 많이나고 주인공들경기모습에선 비웃음이 나온다 "
"95","트랜스포머 : 패자의 역습","0.0","2009.06.29","화려한 CG는 전편을 뛰어넘을 정도로 최고다 그것만 원하시는 분은 추천그러나 옵티머스와 범블비 이외의 아군적군은 구분도 잘 안되고무엇보다 전개의 인과관계가 전혀 안맞는다심지어 중간에 졸았다는ㅠ "
"96","언데드","6.0","2009.06.29","벌레들이 제일 기억남아여 "
"97","진도 10.5 볼케이노","10.0","2009.06.29","재밌어요 지금 지구가 이영화처럼 변해가는거 같아 섬뜩하네요 "
"98","대지진 10.5","10.0","2009.06.29","아마겟돈이나 딥임팩트같은 영화에 비해 흥행하진 못했지만 괜찮은 영환데 평점이 너무 낮네요 그냥 내용만 보면 재미있는 영화에요 ㅋㅋㅋ "
"99","트랜스포머 : 패자의 역습","0.0","2009.06.29","저도 아쉬움이 많네요아웅편이 잼나등은 스타트렉등은 터미네이터 등은 패자의 역습다른 게 있으면 패자의 역습은 등수 밀려나겠지 "
"100","트랜스포머 : 패자의 역습","6.0","2009.06.29","잔뜩 폼만잡다 마는느낌이랄까마이클베이감독 특유의 화면과 스케일기대될것 없는마치 로봇CF를 찍는 "
"101","마더","9.0","2009.06.29","깊은내용으로 깊게 생각하는 영화 너무좋았다 원래 명작영화는 이런식의 감동을 주는식이 많습니다 다만 스케일이 더 크면 대박나는거겠죠 "
"102","반두비","0.0","2009.06.29","한국사람들은 지금 이땅에서 파키 방글라데시 외국인노동자들이 저지르는 살인 강도 강간등 온갖 흉악범죄가 얼마나 많은지 아는지ㅉㅉ "
"103","트랜스포머 : 패자의 역습","10.0","2009.06.29","기대를 저버리지 않는 영화 "
"104","트랜스포머 : 패자의 역습","6.0","2009.06.29","시간이 조금 지나면 이 영화 케임블 TV에서 열라 틀어 줄것같음본거 또 보고 본거 또 보고아마도 명절 단골 영화가 될 것 같음 "
"105","트랜스포머 : 패자의 역습","10.0","2009.06.29","이런 영화에 완벽한 내용을 바라는것은 좀 무리일듯그냥 보고 즐기는 편이 훨씬 나을 듯아무 생각없이 보고 즐기기엔 상당히 괜찮은 영화 "
"106","트랜스포머 : 패자의 역습","10.0","2009.06.29","죽이네요 "
"107","트랜스포머 : 패자의 역습","0.0","2009.06.29","에휴 볼거리만 신경썼내요 나한테 시나리오 부탁해도 이것보단 낫겠다 진짜로 "
"108","거북이 달린다","10.0","2009.06.29","오랜만에 잼난 영화였습니다 김윤석 배우 연기 쪼ㅇㅏ요 "
"109","트랜스포머 : 패자의 역습","1.0","2009.06.29"," 편 보신분 편 기대하지마세요 그냥 에어콘 바람이 너무 쏄뿐 "
"110","트랜스포머 : 패자의 역습","5.0","2009.06.29","영화 관람한 내 돈보다영화 제작비가 아깝다는 생각cg의 이라도 시나리오에 투자하지 "
"111","킹콩을 들다","10.0","2009.06.29","가족들하고 같이 뚝섬서울숲에서 봤는데 너무 감동적이었어요 역도에 대해 잘 모르는 아이들도 이 영화를 보고 역도에 대해 깊은 관심을 보이더군요 우생순이후 다시 보게된 감동영화였어요 "
"112","트랜스포머 : 패자의 역습","0.0","2009.06.29","이건뭐ㅡㅡ "
"113","트랜스포머 : 패자의 역습","3.0","2009.06.29","여친이랑 보는데 둘이 잠와서 죽는줄 알았다 괜히 비싼 아이맥스에서 일인당 만원씩 주고 봤는데 난 돈 아까워 차마 잠와도 잠도 못잤는데 여친은 두번 졸았다더라 완전 개거품 영화 ㅉㅉ "
"114","300","1.0","2009.06.29","짐승같은 동양인을 상대로한 위대한 백인의 인들 그이름 스파르타 "
"115","트랜스포머 : 패자의 역습","1.0","2009.06.29","만든성의를 봐서 점 내가 영화관에서 쓸데없이 돈버리고 시간버리고 시간 반 아깝다분명 영화 시작할땐 거의다 꽉찼는데 영화끝나고 나올려고 보니 내뒤줄엔 두명 앉아있었따 "
"116","트랜스포머 : 패자의 역습","2.0","2009.06.29","차라리 터미네이터가 훨씬 잼있씀 후회 편보구 엄청기대햇는데 실망 옆사람 졸더라구요 진짜 "
"117","거북이 달린다","8.0","2009.06.29","조필성이 친구로나오는 용배신정근는 유해진의 뒤를 이을것이다꼴때려 "
"118","트랜스포머 : 패자의 역습","7.0","2009.06.29","내용이좀 지루한감이 없잔아 있었지만 이런류의 영화를 좋아하시는 분들은 볼만하다고 봅니다 쥔공들이 좀 찌찔하긴하지만 그래픽이나 그런건 화려하거든요 "
"119","인사동 스캔들","3.0","2009.06.29","참신한 소재 허술한 플롯 이상한 인물 황당한 연출 유치한 대사 어색한 연기 그리고 지루함 "
"120","트랜스포머 : 패자의 역습","0.0","2009.06.29","이게 재미있다고 누가 컴퓨터 그래픽으로 도배만 하면 재미있디 돈이 아깝다 차라리 밥이나 맛난거 먹고 말지 절대 비추 스토리 무조건 미국 만세 그외에 변신로봇스리즈 외에는 아무것도 없는 고액 저질영화 "
"121","트랜스포머 : 패자의 역습","10.0","2009.06.29","영화잼나요볼만햇어여 "
"122","트랜스포머 : 패자의 역습","10.0","2009.06.29","정말잼난영화 두시간이 어떻게 흘러갔는지 ㅎㅎ "
"123","더블 타겟","10.0","2009.06.29","마크웰버그도 좋아서 봤는데 완전 재미나네여 "
"124","트랜스포머 : 패자의 역습","1.0","2009.06.29","디워가 우리나라에 처음 소개 될때 스토리없이 주인공이 뛰어다니기만 한다구 할때가 어그제 같았다 CG에만 의존한 형편없는 영화라는둥 별 소릴다했는데 트랜스포머 도대체 뭐가 다른가 주인공인 뛰기만하고 "
"125","트랜스포머 : 패자의 역습","1.0","2009.06.29","점은 준다 이건 뭐 재미도 없고질질 끌고편의 위트도 없고특수효과로 도배해서 눈이 어질 실망 "
"126","크로우즈 제로 2","10.0","2009.06.29","Good "
"127","트랜스포머 : 패자의 역습","10.0","2009.06.29","난 최고로 재밌던데 "
"128","트랜스포머 : 패자의 역습","8.0","2009.06.29","스케일은 큰데 스토리는 "
"129","오감도","5.0","2009.06.29","엄청나게 많은 저 예고편들을 다 봤는데도 자극은 커녕 보고싶다는 생각조차 들지 않는 이유는 뭘까요 예고편을 잘못 만든건지 본편을 잘 못 만든 건지는 봐야 알겠지만 자극적인 소재만으로 사람을 잡아 끈듯 "
"130","거북이 달린다","10.0","2009.06.29","지루하지 않은 전개와 긴장감 넘치는 장면웃으면서 시간을 금방 보낼수 있는다른곳에 눈을 팔수가 없는 영화였다역쉬 김윤석씨 연기 잘하십니다쵝오 "
"131","트랜스포머 : 패자의 역습","10.0","2009.06.29","스토리는 약해졌지만 스케일 액션만큼은 전작에 비할수 없다 ㄷㄷㄷ점수가 낮아서 오랜만에 로그인 ㅡㅡ "
"132","거북이 달린다","10.0","2009.06.29","추격자 만큼만 하길 바라고 봤는데 개인적으로 그보다 좋았습니다 추격자가 너무 무겁다면 좀 가볍게 볼 수 있어서 좋았습니다 이 영화 대박나면 정경호씨 많이 뜰 듯김윤석씨가 최고의 연기자임을 다시 확인 "
"133","트랜스포머 : 패자의 역습","0.0","2009.06.29","편을 너무 잼있게 봤었다그러나편은 정말 실망실망 대실망ㅜㅜ내용 하나도 없음 "
"134","트랜스포머 : 패자의 역습","9.0","2009.06.29","옆에 있는 여친은 잼없게 보더라개인적인 생각인데 스토리 중시 여기고 때리고 부수는거 싫어하는사람은 잼없을거 같고 but 난 무지 잼나게 봤다스트레스풀고 멋진장면 보는거 난 조아라한다옵티모스프라임 멋져 "
"135","아주르와 아스마르","10.0","2009.06.29","재밌다 "
"136","트랜스포머 : 패자의 역습","1.0","2009.06.29","편을 넘 재미있게 봐서기대를 많이해서 그런지 넘 실망했다내용도 없구 그래픽두 글쿠ㅜㅜ "
"137","박물관이 살아있다 2","10.0","2009.06.29","재밌어요 "
"138","타이타닉","10.0","2009.06.29","정말 멋져요또 보고 싶네요 "
"139","마더","5.0","2009.06.29","별로였다어머니랑 함께 봤는데 어디간한 한국영화들 재밌다고 하시는 분이 졸렸다고 하셨다 "
"140","천사와 악마","8.0","2009.06.29","다빈치코드와 비슷한 느낌 둘다 제 취향은 아닌듯 "
"141","작전","9.0","2009.06.29","주식에 관심있는 사람들은 모두 재밌게 볼듯 박휘순씨 연기도 굿 "
"142","세븐데이즈","8.0","2009.06.29","기대했던것 보다는 별로 "
"143","트랜스포머 : 패자의 역습","4.0","2009.06.29","마이클베이 영화 제작 스타일은 오우삼이 쌍권총과 바바리 코드로 년동안 써먹었던것과 비슷하다 제발 이따우로 영화만들지 말어라 이젠 지겹다 "
"144","거북이 달린다","10.0","2009.06.29","보는내내 정경호씨의 멋진 모습과 김윤석씨의 기대를 저버리지 않는 연기에 완젼 감탄하고 또 감탄했어요 근래 영화중 최고 "
"145","디트로이트 메탈시티","10.0","2009.06.29","최고 "
"146","트랜스포머 : 패자의 역습","9.0","2009.06.29","옵티머스 ㅜㅜ 트랜스포머 보면서 눈물찍 "
"147","트랜스포머 : 패자의 역습","0.0","2009.06.29","영화를 보는데 도데체 영화의 내용을 알수가 없었다물론 알필요 없는 영화지만다만 내 아들만이 좋아했다 "
"148","반두비","10.0","2009.06.29","이 알바들은 뭐니 소녀와 방글라데시 청년의 사랑 인상깊었습니다 특히 중간중간 나오는 이명박 풍자 때문에 배꼽빠지도록 웃고 왔습니다 생각할 거리가 많은 통쾌한 영화에요 "
"149","트랜스포머","2.0","2009.06.29","기대 이하이다ㅜ "
"150","트랜스포머 : 패자의 역습","3.0","2009.06.29","머여 점 준애들이 알바인줄 알았더니 점준애들이 알바였어 젠장 년기다린게 아깝다졸려디질뻔 "
"151","트랜스포머 : 패자의 역습","3.0","2009.06.29","화려한 영상과 별개로 허접한 내용 "
"152","트랜스포머 : 패자의 역습","0.0","2009.06.29","편 보다 새로울것도 없고 시간은 길기만 하고 살짝 졸기까지 했다는 "
"153","트랜스포머 : 패자의 역습","10.0","2009.06.29","진짜 나름 재밋게 본 영화네요 하곤 다른 재미가 잇음 "
"154","웰컴 투 동막골","10.0","2009.06.29","정말 재미있었습니다 보고도 또 봐도 재미있을 영화중 하나 입니다 전쟁중에도 그나마 흐뭇한 동막골 사람들 친근감 느껴지는 남한군과 북한군 보기 좋은 영화 였습니다 "
"155","트랜스포머 : 패자의 역습","1.0","2009.06.29","마티즈땜에 점이라두 준다그냥 때려부시는 영화 "
"156","여고괴담5","8.0","2009.06.29","저는 알바도 아닙니다 그럭저럭 볼 만했던건 사실이예요 마지막에 화해하는건 또 똑같은 결과지만 그렇게 나쁘진 않았어요 그래도 내 맘속엔 트랜스포머가 짱이지 ㅋㅋ "
"157","트랜스포머 : 패자의 역습","4.0","2009.06.29","기억에 남는게 없다 정신없이 와다다다다 끝기대가 컸던 탓인가 너무 허무하다 스케일은 크나 정말 별볼거는 없는 영화였다 "
"158","거북이 달린다","10.0","2009.06.29","영화예매권에 당첨되서 엄마랑 같이 봤는데 오랜만에 정말 재미나게 웃고 나왔습니다 엄마도 재밌으셨다고 하셔서 저도 기분 좋네요 대박 흥행ㅋㅋ "
"159","트랜스포머 : 패자의 역습","1.0","2009.06.29","돈 마니 아까울듯 "
"160","트랜스포머 : 패자의 역습","0.0","2009.06.29","보다 눈아퍼서 눈 감고 소리만 들음옆자리 초딩은 언제 끝나냐구 한숨D게임 좋아하는 내가 이정도인데초딩 부모들 힘들겠다는 생각절대 비추천DVD로나 보세요 "
"161","터미네이터: 미래전쟁의 시작","9.0","2009.06.29","처음엔 터미네이터가 재미없을 줄 알고안봤는데 보니까 아니더라고요 남자친구의 권유로 같이봤는데 정말 터미테이터에 푹빠졌답니다 또 나왔으면 좋겠어요 "
"162","거북이 달린다","10.0","2009.06.29","너무 잼있습니다 남편이랑 심야영화로봤는데 김윤석 아저씨 너무 자연스러워서 안스럽고탈주범이지만 너무 멋있어서미워할수가 없는 정경호씨ㅋㅋ너무 잼있어여꼭 보세요 "
"163","트랜스포머 : 패자의 역습","10.0","2009.06.29","이런 영화 향후 몇년 안에 나올지나 모르겠음 대단함 아이맥스에서 봤는데 다시 보고 싶음 "
"164","서극의 칼","9.0","2009.06.29","난 왜 이걸 이제봤지 그냥 최고라고 점 줄수있는데 여자 징징거려 점 "
"165","트랜스포머 : 패자의 역습","7.0","2009.06.29","액션신만 골라보면 시간 안 아깝고 참 좋겠는데 뭘 말하고 싶은 건지 나쁜넘 로봇 합체하니 이건 저그보다 더 보기 싫고 ㅡㅡ "
"166","트랜스포머 : 패자의 역습","7.0","2009.06.29","액션신만 골라보면 시간 안 아깝고 참 좋겠는데 뭘 말하고 싶은 건지 나쁜넘 로봇 합체하니 이건 저그보다 더 보기 싫고 ㅡㅡ "
"167","거북이 달린다","10.0","2009.06.29","욕도 많이 나왔지만 정말정말 재미있었어요특히 김윤석 너무 웃겼어요 간만에 스릴넘치고 웃긴 영화 봤네요 "
"168","반두비","10.0","2009.06.29","한국의 현실을 명확히 보여주는 영화입니다 이주노동자들에게 한국인이 가해자임을 알리는 영화입니다 여고생과 이주노동자의 사랑이 아닌 소녀와 청년 여자와 남자의 우정과 사랑을 이야기하는 영화입니다 "
"169","터미네이터: 미래전쟁의 시작","0.0","2009.06.29","개저질 영화다 "
"170","아이스 프린세스","10.0","2009.06.29","재밌고 멌있고 제일 마지막장면에서는 울었어요 "
"171","여고괴담5","8.0","2009.06.29","그럭저럭 볼만 했던 영화 표가 아깝진 않았어요 "
"172","트랜스포머 : 패자의 역습","0.0","2009.06.29","안본다메 ㅆㅂㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ "
"173","보이 A","5.0","2009.06.29","너무 비현실적인 억지스런 내용에 씁쓸한 마무리 별 감동도 느낌도 없었던 그저 그런 영화 "
"174","소명","10.0","2009.06.29","제가 감히 어떻게 이런 사랑을 할수있을까 삶에 대한 깊은 성찰을 느끼기에 충분한 감동적인 영화였다라는 생각이 듭니다 "
"175","블러드","5.0","2009.06.29","그냥그런 좀 징그러운듯 걘적으로 이런 장르 별로 라서 전지현은 괜찮은데 아숩다 "
"176","똥파리","10.0","2009.06.29","좀 과격한 색채를 띄었지만 독립영화라 생각되지 않을정도로 진한 감동을 느끼게 해주는 좋은영화였다는 생각이 듭니다 "
"177","트랜스포머 : 패자의 역습","3.0","2009.06.29","초반엔 좀 볼만한데 갈수록 지루한 로봇들의 전투신 에혀 눈만 아팠다그리고 어설프게 무너지는 피라미드 왜 장소를 사막으로 했는지 CG가 말해준다 기대말고 보면 그냥 볼만한 수준 "
"178","트랜스포머 : 패자의 역습","7.0","2009.06.29","하품만 번 넘게 했넹그래두 마티즈 때문에 점 "
"179","트랜스포머 : 패자의 역습","10.0","2009.06.29","최고로 재밌다 스케일 최고드라 ㅋ "
"180","내니 다이어리","8.0","2009.06.29","괜찮았다 약간의 교훈이 담겨있다 "
"181","트랜스포머 : 패자의 역습","0.0","2009.06.29","솔직히 점 영화는 아니다 점정도는 능히 받을 수 있었다 하지만 영화外적으로 너무 실망스럽다 그래서 결론은 점 ㅋ "
"182","맘마미아!","9.0","2009.06.29","월일 시 층R석 반액 양도합니다 예전에 봤는데 표가 생겨서요 "
"183","트랜스포머 : 패자의 역습","4.0","2009.06.29","편보다 못한 편 "
"184","트랜스포머 : 패자의 역습","0.0","2009.06.29","전편만한 속편이 없다고 하죠 영화를 보는 내내 지루함을 느꼈고 귀 시끄럽고 눈이 어지러운 영화일 뿐 애들이나 이거 보면 실제 로봇을 보는 것 같다고 좋아할라나 스토리가 하나도 없음 보지 마삼 "
"185","트랜스포머 : 패자의 역습","7.0","2009.06.29","전작보다 더한 스토리 전개였지만 다들 욕해도 편 나오면 다 보게되어있다 이 영화는 소설을 읽는 것 같은 재미보다는 나이아가라 폭포를 보는 것 같은 재미가 있으니 "
"186","천사와 악마","10.0","2009.06.29","영화보는 내내 로마갔을 때 기억이 물씬 나중에 세트장이라는 사실을 알고 놀랐음 연출이나 미술이나 세트장치나 좋았음 "
"187","트랜스포머 : 패자의 역습","2.0","2009.06.29","이런영화보여줄려고 시사회대 건방떨었니 내돈 내놔 이것들아 협찬받기에 급급했던 상업영화로 전락해버린 요란한 잔치에 먹을것 없었던 영화 "
