"","movie_nm","score","reg_date","contents"
"6359","친구","10.0","2006.11.22","친구끼리미안한거 업다 명대사 "
"6360","엽기적인 그녀","7.0","2006.11.22","뭐야 연기는 전지현 치곤 잘했지만 그냥 한철 영화인것 같은데 평점이 너무 높다 "
"6361","한반도","9.0","2006.11.22","아주 훌륭한 소재의 영화지만 극의 전개가 미흡해서 아쉬웠던 영화 "
"6362","올드보이","5.0","2006.11.22","이해하기가 어려운 영화 "
"6363","실미도","10.0","2006.11.22","스토리도 좋았지만 배우들의 연기도 너무나 훌륭했던 영화 "
"6364","살인의 추억","10.0","2006.11.22","소소한 일상속에서 벌어지는 잔인한 사건이 너무나 무서우면서도 서글프게 느껴지는 영화 "
"6365","왕의 남자","10.0","2006.11.22","마누라 와 두번본영화 "
"6366","쇼생크 탈출","8.0","2006.11.22","두고드고 기억에남는 "
"6367","우리들의 행복한 시간","8.0","2006.11.22","죄수미화가 쫌 심했다고 본다 스토리는 죽음에 의한 슬픔이지 다른 건 별로 안슬프던데 형사 보고 강동원 완전 버닝하다 이거보고 식었는데 "
"6368","올드보이","8.0","2006.11.22","엄청난 스타일 "
"6369","실미도","9.0","2006.11.22","감동깊은영화 "
"6370","너는 내 운명","7.0","2006.11.22","연기는 좋았는데 초반부터 중반까지 너무 지루했다 "
"6371","번지점프를 하다","10.0","2006.11.22","내 인생 최고의 영화 수 백번을 봐도 늘 새로운 영화 "
"6372","태극기 휘날리며","10.0","2006.11.22","전쟁그리고남은자들과 남는자 "
"6373","유주얼 서스펙트","10.0","2006.11.22","이게 영화지 않그래 "
"6374","번지점프를 하다","9.0","2006.11.22","가슴 아리게 감성을 느끼게 하는 소올메이트가 가슴으로 그를 알고 다가 갑니다그래서 가슴이 뭉클했고 사랑을 믿게 되었습니다 "
"6375","실미도","7.0","2006.11.22","괜찮았는데 중간중간 쫌 울리려고 만든 장면이 없지 않았음 사진도 그렇고 "
"6376","타이타닉","10.0","2006.11.22","최초로 감동받은 영화인만큼 쉽게 잊혀지지 않는다 흠잡을 데 없이 잘 만들ㅇㅓ진 사랑 "
"6377","왕의 남자","10.0","2006.11.22","역시잼있어 ㅎㅎ "
"6378","웰컴 투 동막골","7.0","2006.11.22","강혜정 너무 귀엽다ㅠ ㄷㄷㄷ 돼지만 빼고 다 사랑스러운 영화 "
"6379","태극기 휘날리며","9.0","2006.11.22","언제 봐도 좋은 영화라고 생각될만한 영화 모든 걸 다 담은 건 아니지만 영화에서 담을 수 있을만큼은 다 담았다 "
"6380","괴물","8.0","2006.11.22","중간중간 너무 바보같아서 답답했다 요즘 인간들 얼마나 약았는데 봉준호식 개그도 폭소는 아니었지만 피식할 만큼 재밌었는데 뭔가 부족한 느낌 엔딩도 그렇고 "
"6381","왕의 남자","9.0","2006.11.22","어우러진 캐릭터의 포스 하나하나 다 맘에 든다 "
"6382","우리들의 행복한 시간","10.0","2006.11.22","제가 본 영화 중에 제일 많이 울었어요 정말 좋았어요 "
"6383","타짜","10.0","2006.11.22","고니는 내가 본 타짜 중 최고였어 조승우는 내가 본 배우 중 최고 였다 "
"6384","금발이 너무해 2","10.0","2006.11.22","ㅋㅋ "
"6385","타이타닉","8.0","2006.11.22","감동 "
"6386","해바라기","10.0","2006.11.22","ㅜㅜ 연기 짱이고 내용도 글코 연기 넘 잘하네여다시 보고 싶은 영화중 하나 "
"6387","웰컴 투 동막골","8.0","2006.11.22","웃지만 눈물이 났던 영화 "
"6388","태극기 휘날리며","9.0","2006.11.22","찐한 형제애눈물 뚝뚝 "
"6389","괴물","9.0","2006.11.22","괴물보다 괴물을 만든 인간들이 더 괴물이다 "
"6390","웰컴 투 동막골","10.0","2006.11.22","가슴이 따뜻해지는 영하 그림이 예쁜 영화 "
"6391","괴물","10.0","2006.11.22","아직까지 국내에서 흉내낼수없었던 괴물캐릭코믹이라는 소스도 첨가시켜보는내내 우리나라 영화 발전많이했다 "
"6392","왕의 남자","9.0","2006.11.22","좋음 "
"6393","괴물","9.0","2006.11.22","역시 가족의 사랑은 강하다는걸 많이 느낀영화 "
"6394","스텝업","9.0","2006.11.22","보는내내 어깨가들썩거렸어요 "
"6395","왕의 남자","10.0","2006.11.22","나 여깄지 넌 거기있고ㅎㅎ "
"6396","왕의 남자","9.0","2006.11.22","눈 먼 연기를 하다 둘이 얼싸안던 모습이 기억에 남는다 "
"6397","괴물","10.0","2006.11.22"," "
"6398","태극기 휘날리며","9.0","2006.11.22","전쟁이라는 극한 상황에서 넘쳤던 형재애와 전쟁의 비극을 잘 표현해감동을 주었던 영화 "
"6399","왕의 남자","10.0","2006.11.22","두번봐도 질리지 않았던 영화정치적 풍자가 자극을 주기에 충분했다 "
"6400","파이란","10.0","2006.11.22","보고 또 보고 싶은 영화 "
"6401","플러쉬","10.0","2006.11.22","재밌어요ㅎㅎ 특히 마지막에 물이 어는 건 마치 원피스에서 해군 중 악마의 열매 능력자가 바닷물 얼리는 걸 연상시켜서 재미를 더했어요ㅎㅎ "
"6402","웰컴 투 동막골","9.0","2006.11.22","전쟁속에서 느껴지는 따뜻한 인간애가 감동적이였다 "
"6403","괴물","10.0","2006.11.22","우리나라에도 이런 멋진 기술들이 있구나볼수록 사실같은 그래픽영화를 보구 난후한강이 웬지 무섭게 느껴지게 하던밤에 혼자 돌아다니기 무서워요 암튼 다시 보고 싶은 영화 베스트 ㅅㅅ "
"6404","괴물","10.0","2006.11.22","한국적인 괴물영화가 가족사랑을 감동시켰다 "
"6405","타짜","10.0","2006.11.22","멋진 소재 멋드러진 연기조승우씨와 특히나 다른 여배우였더라면 하는 생각을 일체 배제시켜버린 김혜수씨의 연기 넘넘 잘어울렸던이 영화 편 안나오나 ㅋ "
"6406","실미도","6.0","2006.11.22","그저 그랬던 영화걘적으로 다른분들의 평점에 비춰볼때다소 실망했던 영화 "
"6407","굿 윌 헌팅","9.0","2006.11.22","삶에서 진로란 어떤 것인가 다시 생각하게 해 주는 영화였다 비운의 천재의 삶에 기회와 사람이 어떤 의미를 지니는가 "
"6408","말아톤","10.0","2006.11.22","역시 가족의 힘은 대단백만불 짜리 다리에 감동 무지 먹었던 영화 "
"6409","올드보이","9.0","2006.11.22","이 영화를 보구 난 이후에 많은 히트 상품들을 배출해냈었죠 특히중국집 만두ㅋㅋㅋ 암튼 극적인 반전과영화구성내용이 넘 좋았던 영화 "
"6410","데스노트 라스트 네임","10.0","2006.11.22","기대가되 정말로 정말 재미잇겟당 "
"6411","살인의 추억","10.0","2006.11.22","영화내내 긴장의 끈을 놓칠 수가 없게 한 비록 범인이 누구인지 모르지만관객들로 하여금 상영내내 범인의 행적을 쫓게 만든 우리나라 영화도 다양한 소재를 다룬 영화가 많이 나와서기분좋았네요 "
"6412","왕의 남자","10.0","2006.11.22","잼있었어요 "
"6413","사랑할 때 이야기하는 것들","9.0","2006.11.22","사랑할 때 이야기하는 것들이지만 사랑해도 현실앞에 할 수 없는 것들에 대한 얘기 "
"6414","타이타닉","9.0","2006.11.22","감동 "
"6415","괴물","8.0","2006.11.22","dd "
"6416","너는 내 운명","10.0","2006.11.22","가슴에 와닿는 대사들과 지극한 두 남녀간의 사랑거기다 영화랑 너무 매치가 잘되는 좋은 ost까지첨으로 두번 본 영화연인분들 가족분들 부부 부모님들을 위한 영화가 아닐까 생각합니다 "
"6417","타이타닉","10.0","2006.11.22","내생애 최고 "
"6418","라디오 스타","10.0","2006.11.22","위트와 잔잔한 감동에 나도 모르게 빠져드는 영화 "
"6419","왕의 남자","10.0","2006.11.22","왕의남자 처음에 볼땐 반은 재밌고 반은 슬펐는데 번 더 보니까 재밌어여 ㅋㅋ줄타기가 쉽운것이 아닌데 훌륭했었여 ㅋㅋ "
"6420","태극기 휘날리며","10.0","2006.11.22","전쟁의 상황연출에 충실하고자 했던 애쓴 흔적이 많이 보인영화 거기다 가슴찡한 감동까지말이 필요 없는 영화 굿 "
"6421","타이타닉","10.0","2006.11.22","내죽음힘으러꼭살아남을꺼야약속해로즈마지막대사그래서 뉴욕서 씩씩히살아남앗죠그파란왕사파이어정말로즈는 행복한여자엿어요부럽삼 "
"6422","왕의 남자","10.0","2006.11.22","가족모두 볼수 있는 영화네요작품성도 있고 상업성도 있고재밌게 봤네요 "
"6423","왕의 남자","10.0","2006.11.22","정말 좋은 영화 올해에 가장 기억에 남는 영화이네요 "
"6424","우리들의 행복한 시간","10.0","2006.11.22","최고간간히들어있던유머들마지막에는진짜너무슬펐던다시보고싶은영화이나영과강동원의최고의호흡 "
"6425","스텝업","9.0","2006.11.22","시사회 보고 왔는데 너무 재미써요 "
"6426","왕의 남자","10.0","2006.11.22","재미있게 봤어염보면 볼수록 재미있어여 "
"6427","괴물","10.0","2006.11.22","현실의 미국과의 관계를 재밌게 표현한점이 맘에 드네요 "
"6428","스텝업","10.0","2006.11.22","기대에 완전 만족 "
"6429","왕의 남자","8.0","2006.11.22","재밌게 봤어요 "
"6430","스텝업","7.0","2006.11.22","재미는 있어요 하지만 갑자기 변한 엄마 이해가 안되고 내가 고등학교때즘 본 미국영화 느낌이랄까 "
"6431","괴물","10.0","2006.11.22","우리나라 괴수 영화의 발전에 큰 기여를 한거 같아요 "
"6432","태극기 휘날리며","9.0","2006.11.22","정말 감동적이었어요 "
"6433","타짜","10.0","2006.11.22","올해 최고의 영화 "
"6434","왕의 남자","10.0","2006.11.22","시대적 상황을 잘 말해주고 왕으로 나온 배우도 연기가 좋았어요 "
"6435","어느 멋진 순간","10.0","2006.11.22","영상도 좋고 러셀 크로우 나오는것도 좋았고 바로 그 포도밭으로 달려가고싶은 욕망이 들정도로잔잔한 감동으로 "
"6436","왕의 남자","10.0","2006.11.22","역쉬 우리것이 좋은것이여 "
"6437","타짜","9.0","2006.11.22","뛰어안 연기는 첫째보는 동안 도박판이무서운 세계라는걸 다시금 실감하게 만든 영화 "
"6438","왕의 남자","10.0","2006.11.22","보고 또 보고바로 이런게 명작인게요 "
"6439","범죄의 재구성","10.0","2006.11.22","잠시도 눈을 뗄 수 없는 긴장감과 반전의 반전을 거듭했던 멋진 영화 다시 봐도 넘 재밌다 "
"6440","악마는 프라다를 입는다","8.0","2006.11.22","전체적으로 너무 가볍지도 너무 무겁지도 않은 묘한 즐거움을 선사 "
"6441","괴물","10.0","2006.11.22","굿 "
"6442","괴물","10.0","2006.11.22","우리한국에서 만든 영화중에선 최고로 걸작같다 "
"6443","왕의 남자","10.0","2006.11.22","지금껏보아왔던 영화중 가장 여운이 많아 남던 영화였습니다 보면 볼수록 새로워지는 영화입니다 "
"6444","왕의 남자","10.0","2006.11.22","지금껏보아왔던 영화중 가장 여운이 많아 남던 영화였습니다보면 볼수록 새로워지는 영화입니다 "
"6445","태극기 휘날리며","10.0","2006.11.22","한국영화의 첫 신화의 스타트를 끊었던 영화인 만큼 정말 굉장한 영화였던것같다우리에게 익숙한 전쟁속에서의 형제의 우애와 이념의 갈등을 조화롭게 시켜서감동을 주었던 영화 보고있는 동안 내내 울었다 "
"6446","사랑따윈 필요없어","10.0","2006.11.22","보기전에 무척 기대했는데 개봉 후 평이 안좋아서 안보려다 엊그제 밤에 가서 봤다머야 또볼거다 영화보고나서 계속 생각난다 섹시한 김주혁 사랑스런 문근영 화려한 영상과 마지막 판타지를 보고싶다면 "
"6447","괴물","10.0","2006.11.22","재미있어요 극장에서보고 비디오로나올때 또 빌려봤습니다 ㅋㅋㅋㅋㅋㅋ "
"6448","사운드 오브 뮤직","10.0","2006.11.22","초등학교때 처음으로 영화관에서 본 영화가 바로 사운드오브뮤직입니다 너무 감동적이여서 결혼을 한 후 아이들과 여러차례 함께 본 영화입니다 가족을 따뜻하게 만드는 영화인것 같습니다 "
"6449","살인의 추억","10.0","2006.11.22","살인의추억은 내가본 영화중 최고이다 배우들의 연기력시나리오구성 모든게완벽하고 덧붙혀 재미또한 최고 "
"6450","괴물","9.0","2006.11.22","영화 너무 재미있었어요 "
"6451","괴물","10.0","2006.11.22","가족과 함께 공감대를 형성할 수 있는 좋은 영화였습니다 아이들도 좋아하구요더 좋은 영화를 위하여 한국영화 화이팅 "
"6452","비열한 거리","6.0","2006.11.22","무슨 다 알바들만 있으십니까 ㅡㅡ조폭영화 지겹지만 사실적으로 표현해서 약간 신선했던하지만 전체적으로 지루합니다 "
"6453","인생은 아름다워","10.0","2006.11.22","진짜 잊지 못할 영화 "
"6454","괴물","10.0","2006.11.22","괴물이라는 영화 처음에는 그냥 괴물하고 싸우는줄로만 알았는데가족의 사랑이야기도 있고 오염을 시키면 안된다는 이야기가 실려잇는 아주 감동 적인 이야기 입니다 "
"6455","스텝업","10.0","2006.11.22","보고 나서도 또 보고싶은 영화 보는 내내 음악으로 눈과 귀가 즐겁다 "
"6456","왕의 남자","9.0","2006.11.22","큰 화면에서 더욱 빛나는 영화 "
"6457","태극기 휘날리며","10.0","2006.11.22","정말 보는내내 긴장하게 만들었던 영화 "
"6458","엽기적인 그녀","10.0","2006.11.22","전지현 "
"6459","웰컴 투 동막골","6.0","2006.11.22","예고편을 너무 많이 보고 봐서 그런지 기대이하였음TV에서 거의 모든내용을 알려줘버리는 참 "
"6460","왕의 남자","9.0","2006.11.22","사극의 전혀 지루하지 않은 탄탄한 구성의 영화 "
"6461","글래디에이터","9.0","2006.11.22","보고 또 보아도 재미 있는 영화 하도 재미있어 dvd까지 구입 "
"6462","타짜","10.0","2006.11.22","연기는 이런것 "
"6463","반지의 제왕 : 반지 원정대","10.0","2006.11.22","재미있어요 "
"6464","센과 치히로의 행방불명","9.0","2006.11.22","처음엔 애들보라고 비디오 틀어줬다가 나도 모르게 영화에 빠져들었고 정신이 들어보니 엔딩크레딧이 올라갔던 영화 나를 홀린 최고의 애니 "
"6465","해리포터와 마법사의 돌","10.0","2006.11.22","거대한 판타지의 시작을 알린 영화책으로 읽어도 재밌지만 역시 영화가 쵝오야 "
"6466","너는 내 운명","10.0","2006.11.22","좋은영화 "
"6467","왕의 남자","10.0","2006.11.22","오나전 최고이런 영화가 만들어졌다는 것이 기적이다 "
"6468","왕의 남자","10.0","2006.11.22","크크 "
"6469","엽기적인 그녀","9.0","2006.11.22","사랑 아니 운명 "
"6470","왕의 남자","10.0","2006.11.22","보면 또 보고 싶었던 영화입니다 "
"6471","왕의 남자","8.0","2006.11.22","뛰어난 연기력출연자들의 연기력은 정말 대단하다 "
"6472","하울의 움직이는 성","10.0","2006.11.22","하울 완전 좋아요 그리고 노래도 마음에 들어요 미야자키하야오님 하울을 만들어 주셔서 고맙슨디아 "
"6473","태극기 휘날리며","10.0","2006.11.22","많이 울게 만들고 감동이였던 영화 "
"6474","죽은 시인의 사회","10.0","2006.11.22","나의 사춘기시절 캡틴을 만났다면 "
"6475","쇼생크 탈출","10.0","2006.11.22","만약 당신이 이 영화를 한번도 보지 못했다면 그건 큰 즐거움을 하나 잃어버리고 살아가는 거라고 생각합니다 "
"6476","괴물","10.0","2006.11.22","정말 교훈이 많았습니다환경을 오염시키면안되다는것과 가족의 사랑 탄 기대 개봉박두 "
"6477","킹콩","8.0","2006.11.22","새롭게 만들어진 킹콩 정말 환상적이네요 "
"6478","일급 살인","10.0","2006.11.22","보는 내내 영화에 몰입하게 만들더군요 감동적이고 멋진 영화입니다 "
"6479","클래식","10.0","2006.11.22","언제 이런영화가 또 나올수 있을지 "
"6480","번지점프를 하다","9.0","2006.11.22","보면서 가슴이 아팠지만 아름다운 영화 "
"6481","물랑 루즈","8.0","2006.11.22","멋진 영상과 음악 "
"6482","인생은 아름다워","8.0","2006.11.22","영화제목처럼 인생은 아름다워라고 물씬 풍기는 느낌즐거운 영화 "
"6483","러브 액츄얼리","9.0","2006.11.22","보면 행복해지는 영화 "
"6484","클래식","9.0","2006.11.22","멋있어요 시간 "
"6485","웰컴 투 동막골","9.0","2006.11.22","정말 따뜻하고 너무 재미있는 영화였습니다 "
"6486","웰컴 투 동막골","10.0","2006.11.22","마지막에 강혜정이 죽어서 슬퍼었어 "
"6487","아이 엠 샘","6.0","2006.11.22","슬프고 가슴따뜻한 이야기예요 정말 감동 받았어요 "
"6488","지구를 지켜라!","10.0","2006.11.22","감독의 독특한 시선과 배우들의 멋진 연기 하모니 상상초월의 영화 "
"6489","러브레터","8.0","2006.11.22","멋있어요 책속에 그녀의 얼굴을 그려 "
"6490","태극기 휘날리며","1.0","2006.11.22","어설프기 그지없던 영화 "
"6491","괴물","8.0","2006.11.22","장면장면은 좋았지만 전체적으로 먼가가 부족하다는 생각이 들었습니다 "
"6492","스텝업","10.0","2006.11.22","미국에서 봤었는데요 정말 다시 보려고 기다리고 있어요dvd로도 꼭 살꺼에요 "
"6493","왕의 남자","9.0","2006.11.22","광대들의 웃음뒤에 감춰진 슬픔이랄까 그럴걸 잘 표현한것 같아요 "
"6494","너는 내 운명","9.0","2006.11.22","대사하나하나 실화라서 그런지 더 와닿고 두주인공이 잘되어서 좋았어요 "
"6495","반지의 제왕 : 반지 원정대","10.0","2006.11.22","반지의 제왕 정말 멋있어요 오크들 정말 리얼했어요 "
"6496","태극기 휘날리며","9.0","2006.11.22","이게 모두 다 꿈이었음 좋겠어 한국전쟁은 우리 민족에게 정말 꿈이었음 하는 역사족 상처죠 진석의 이 대사는 우리 모두의 마음이라 몹시 와 닿았어요 "
"6497","나 홀로 집에","10.0","2006.11.22","악당들을 기발한 아이디어로 혼내준다는 것이 너무 멋있고 정말 재미있게 봤어요 년에 번쯤은 꼭 보는 영화 "
"6498","왕의 남자","10.0","2006.11.22","유유보지못했어 "
"6499","엽기적인 그녀","9.0","2006.11.22","정말 멋있고 재미있는영화 감동을 너무 많이줘요 ㅎ "
"6500","스텝업","10.0","2006.11.22","너무너무 재밌습니다 한편의 뮤지컬을 본 기분입니다 "
"6501","괴물","7.0","2006.11.22","가족의 애를 잘 표현해서 멋있습니다 "
"6502","태극기 휘날리며","9.0","2006.11.22","실감나고 가슴아픈 그렇지만 가족애등감동적이 영화 "
"6503","웰컴 투 동막골","9.0","2006.11.22","전쟁속에서도 감동이 물씬 느껴지는 재밌는 영화 "
"6504","웰컴 투 동막골","9.0","2006.11.22","아무런 기대없이 개봉관을 찾았다가 정말 뿌듯한 마음으로 돌아왔던 그런 영화입니다이런 좋은 영화를 보면 정말 기분이 좋아져요 "
"6505","왕의 남자","8.0","2006.11.22","마지막장면이 정말 좋아요 광대의 아름다움이랄까 "
"6506","투사부일체","10.0","2006.11.22","두말 할것 없다 좋은 영화 "
"6507","태극기 휘날리며","10.0","2006.11.22","불후의 명작 "
"6508","웰컴 투 동막골","9.0","2006.11.22","니 쟈들하고 친하나적군 아군 모두 친구처름 보이는 천진나만 여일의 미소가 생각납니다 "
"6509","왕의 남자","9.0","2006.11.22","많은 제작비 없이도 가슴을 우리는 영화와 연기가 좋았다 "
"6510","왕의 남자","8.0","2006.11.22","년 마지막에 봤는데 시대적인 상황을 잘 그녀낸거 같습니다 "
"6511","두사부일체","10.0","2006.11.22","g "
"6512","누가 그녀와 잤을까?","10.0","2006.11.22","엄격한 규율과 멋진 에스라인 여교생의 등장으로 신분 나이를 뒤로한 감춰진 본능 숨겨진 진실과 감동 "
"6513","괴물","10.0","2006.11.22","말이필요없음 최고 "
"6514","괴물","8.0","2006.11.22","한국에서도 이런 영화가 나올 수 있구나 라고 생각할 수 있었던 영화 "
"6515","왕의 남자","8.0","2006.11.22","아마도 젤 기억나는 장면은 마지막 장면일듯 모든것을 함축적으로 내포하고 있오 "
"6516","거룩한 계보","9.0","2006.11.22","정말 최고 였다우정이먼지또 사랑이먼지어떤게 친구인지 가르쳐주는 아그런 좋은 영화였다 ㅋㅋㅋㅋ "
"6517","집으로...","9.0","2006.11.22","어릴적 우리할머니가 생각나서 "
"6518","쉬리","10.0","2006.11.22","오래된 영화는 뒷전인 이런평가는 그만우리나라도 이런 영활 만들수 있구나하고 정말 가슴떨렸던던던 영화 쉬리에 한표 "
"6519","달콤한 인생","10.0","2006.11.22","명대사나한테 왜 그랬어요 내가 느끼기에는 많은 의미가 담겨있었다 자신도 모르는아무도 모르는 "
"6520","타이타닉","9.0","2006.11.22","정말 사랑과 아름다운 배경을 볼수있던은은한 감동을 준 내인생의 손꼽히는 영화 "
"6521","괴물","9.0","2006.11.22","괴물상상이 영화로 만들어졌습니다따뜻한 느낌이 다가올 것 입니다 "
"6522","웰컴 투 동막골","10.0","2006.11.22","서로 다른 사람이 만나서 그 동막골이라는 곳에서 화합하는 모습이 넘 좋았습니다 "
"6523","괴물","9.0","2006.11.22","조금 미흡한 장면도 있었지만 왠지 모르게 가슴에 남는 영화입니다 "
"6524","왕의 남자","9.0","2006.11.22","너무 커다란 감동과 여운을 남겨준영화 "
"6525","왕의 남자","9.0","2006.11.22","그 시대를 표현하면서도 조심스러운 동성애까지 나타낸 영화이다 "
"6526","괴물","10.0","2006.11.22","정말 한국적인 영화헐리우드의 괴물 영화와는 정말 판이하게 다르군요 "
"6527","괴물","10.0","2006.11.22","정말 가족의 소중함을 안 영화였다 "
"6528","왕의 남자","10.0","2006.11.22","굿 DVD도 소장했어요 "
"6529","괴물","10.0","2006.11.22","가족애 사랑 눈물 겹게 영화를 관람하였다 "
"6530","지구를 지켜라!","9.0","2006.11.22","소재주의 속에서도 오롯이 자기 스타일을 유지할 수 있는 것은 전형성을 능가하는 독창적 시선이 있기 때문 "
"6531","괴물","10.0","2006.11.22","재미 눈물무모하리만큼 가족애과장된 가족애 암튼 가족의 사랑이 느껴집니다 "
"6532","어린 신부","3.0","2006.11.22","문근영의 실수는 여기부터 "
"6533","박수칠 때 떠나라","5.0","2006.11.22","매력적인 장치를 충분히 활용하지 못한 연출의 실수 "
"6534","한반도","6.0","2006.11.22","메시지를 외치는 힘은 있으나 메시지를 외치는 방식이 잘못된 영화 "
"6535","포레스트 검프","9.0","2006.11.22","우연찮게 묵묵하게 그래서 행복하게 인생은 그런거야 "
"6536","왕의 남자","9.0","2006.11.22","나를 그 순간이 아니라 오랫동안 울게 한 영화 "
"6537","달콤한 인생","8.0","2006.11.22","느와르 필름의 매력과 B급 유머의 재미 그리고 스타일리쉬한 화면이 한 상자에 든 종합 선물세트를 받은 기분 "
"6538","박하사탕","10.0","2006.11.22","개인을 파탄나는 여정을 담담하면서도 잔인하게 그려내는 소설가적 장인정신이 돋보이는 걸작 "
"6539","파이란","9.0","2006.11.22","최민식의 확인재탄생 송해성의 발견탄생 "
"6540","범죄의 재구성","8.0","2006.11.22","눈 앞에서 보는 듯한 생생한 대사 더도 말고 덜도 말고 시퀀스의 노출을 조율할 줄 아는 연출력 매우 실력있는 감독 탄생의 신호탄 "
"6541","하울의 움직이는 성","10.0","2006.11.22","말로 어찌 표현할 수 있을까요진심어린 마음으로 사랑하는 사람과 함께 평화로운 세상을 살아가는 모습 정말 아름답습니다 "
"6542","친절한 금자씨","7.0","2006.11.22","속죄 행위는 있으나 구원은 없는 조금은 찜찜한 박찬욱 복수 철학 놀이의 매조지 "
"6543","웰컴 투 동막골","10.0","2006.11.22","재미있으면서 마음이 아팠던 영화 "
"6544","왕의 남자","7.0","2006.11.22","이영화를 번 넘게 까지 보았다는 것은 이해 불가능그치만 재미있었다 "
"6545","아는 여자","8.0","2006.11.22","장진식 엇박자 유머의 정점 배우 정진영과 이나영의 발견 "
"6546","라이언 일병 구하기","9.0","2006.11.22","미국 지상 주의라도 상관 없다 스펙터클이란 이런 것 "
"6547","러브레터","8.0","2006.11.22","영화가 문학을 압도하는 경우 "
"6548","공공의 적","9.0","2006.11.22","장르 영화의 걸작 캐릭터 영화의 수작 "
"6549","라디오 스타","10.0","2006.11.22","최고 "
"6550","올드보이","10.0","2006.11.22","관습파괴를 용인하는 또 하나의 창조적 세계에서 비상하는 박찬욱식 세상 그리기 "
"6551","너는 내 운명","8.0","2006.11.22","뻔한 멜로드라마에 힘을 불어 넣어 전형성을 깨부수는 방법을 확실히 보여주는 영화 같은 소재 맥락에서 필라델피아보다 낫다 "
"6552","타이타닉","8.0","2006.11.22","다시봐도 감동이 "
"6553","실미도","6.0","2006.11.22","역사 속에 묻힌 소재를 끄집어내는 수완은 눈에 띄나 거대 제작비의 행방을 궁금케 하는 밋밋한 스펙터클과 지나치게 관객의 감성에 의존하는 내러티브는 창조 정신을 배신했다 "
"6554","괴물","8.0","2006.11.22","참 많은것을 생각하게 한 영화였습니다 "
"6555","인생은 아름다워","10.0","2006.11.22","잊고 싶지 않은 영화 "
"6556","왕의 남자","10.0","2006.11.22","다시 태어나도 광대가 되고싶다던 "
"6557","왕의 남자","8.0","2006.11.22","이준기에 여자연기감우성에 감칠맛난는 연기굿입니다 "
"6558","올드보이","8.0","2006.11.22","잼있게 보았음 "
"6559","살인의 추억","10.0","2006.11.22","저변에 흐르는 시대 비판 정신을 차치하고 보더라도 영화적 허점이 존재하지 않는 완벽한 수작 "
"6560","지구를 지켜라!","10.0","2006.11.22","현대를 살아가는 서민들의 슬픈 자화상 기발한 상상력 처음과 끝이 완전한 병구에대한 신화 "
"6561","웰컴 투 동막골","9.0","2006.11.22","탈이데올로기 화합 비폭력 희생의 메시지가 동심어린 판타지와 만나 일으키는 행복한 화학작용 "
"6562","미로","2.0","2006.11.22","PIGUIG "
"6563","괴물","9.0","2006.11.22","현실 때문에 잊어 버린 괴물에 대한 공포가 현실이 되는 지점에서 가족의 현실로써의 극복의지와 공포를 생산해 낸 현실이 조장하는 또 다른 공포가 상충하는 순간을 포착하는 천재감독의 비판정신 "
"6564","왕의 남자","8.0","2006.11.22","최고 "
"6565","죽은 시인의 사회","10.0","2006.11.22","순위가운데서는 이영화가 최고 "
"6566","비욘드 더 씨","9.0","2006.11.22","한편의 뮤지컬을 보는 느낌 캐빈 스페이지 정말 노래 잘하네요 다시 봤어요 "
"6567","괴물","10.0","2006.11.22","한국형 블록버스터 하지만 유치하지않고 가족애도 느낄수 있는진정한 휴먼영화였습니다구성도 좋고 배우들의 연기도 탁월합니다 "
"6568","우리들의 행복한 시간","10.0","2006.11.22","높은 기대만큼이나 그 기대를 충족시켜주었던 영화 또 보고 싶네요 "
"6569","태극기 휘날리며","8.0","2006.11.22","탈이데올로기에 기댄 최초의 한국 전쟁 영화 배우들의 호연과 상대적으로 저예산의 약점 속에서도 리얼리티를 극대화한 연출력은 돋보이나 지나치게 감성에 호소하는 단순한 드라마가 아쉬운 작품 "
"6570","왕의 남자","5.0","2006.11.22","동성애 코드의 텍스트는 강렬하나 이야기를 풀어가는 힘이 부족하고 극적 전개가 엉성하다 "
"6571","거룩한 계보","10.0","2006.11.22","웃다가 울다가 하면서 관람한 영화 "
"6572","엽기적인 그녀","10.0","2006.11.22","아직도 잊을수 없는 영화 "
"6573","괴물","9.0","2006.11.22","정말 재밌게 봤습니다 "
"6574","왕의 남자","10.0","2006.11.22","말을 이룰수 없을 정도로 최고 "
"6575","왕의 남자","10.0","2006.11.22","총 번 봤어요 정말 감명깊게 봤습니다 "
"6576","형사: Duelist","10.0","2006.11.22","영상미극치 강동원의 몸의 슬픔과 아름다움이 돋보인 작품 후에 재평가 받을 수작 "
"6577","웰컴 투 동막골","8.0","2006.11.22","웃음과 감동을 동시에 주는재밌으면서도 훈훈한 영화 "
"6578","실미도","9.0","2006.11.22","어떤내용인지도 전혀 모르고 보게 되었지만 영화가끝날때까지 눈을 떼지 못했다 굉장히 흥미도 있었지만 젊은사람으로서 모르고 있던 일들을 생각해볼만했다 그럼에도만점이 아닌것은 성폭력장면이 꼭필요했나싶다 "
"6579","괴물","10.0","2006.11.22","너무너무 재미있고 우리나라를 눈물바다로 만든 우리나라의 최대의 영화입니다 "
"6580","타이타닉","7.0","2006.11.22","감동의 순간들이 온몸에 전해지는 느낌 "
"6581","엽기적인 그녀","10.0","2006.11.22","캐논 음악이 와따 엿습니다 ㅋㅋ "
